speed_label,n_cycles_used,net_work_mean_J,net_work_sd_J,pos_work_mean_J,pos_work_sd_J,neg_work_mean_J,neg_work_sd_J,rms_torque_mean_Nm,rms_torque_sd_Nm,net_power_mean_W,net_power_sd_W,pos_power_mean_W,pos_power_sd_W,neg_power_mean_W,neg_power_sd_W
2msr,57,8.579868950788631,0.9200130436488398,10.050647865823983,0.7977747560259179,-1.4712024738755998,0.2483874266863186,8.02771649365159,0.23807741374049254,11.534716599670444,1.1708722467107793,13.471893651996771,1.001731573927178,-1.9371770523263299,0.3296598482944411
35msr,67,15.914833528408783,2.3385056722651907,17.939475111678643,2.33403336392148,-2.0246415832688336,0.35751037216096165,9.72406029932777,0.395239723674611,22.45760839833563,3.405881020178055,25.273105199823263,3.4428255638423497,-3.815496801487629,0.514548038790861
075ms,28,2.963967120038473,0.2609743012673107,3.6404245548104757,0.27309898279848893,-0.6764574347719167,0.10528052045514343,4.00797704548169,0.11741271994869995,2.2097160432953817,0.18575434341322813,2.7200132827393833,0.18347887661452977,-0.510297239444001,0.07794504728657907
125ms,34,5.033047686538949,0.2592209915126138,5.727687480619414,0.27708455305899143,-0.6946397940804998,0.08997582934440414,4.880098441730021,0.08059727267402753,4.618524389896999,0.26308137546701177,5.25880642148245,0.2679501968790217,-0.6402820315854495,0.07985470976092209
175msw,36,6.551361856584406,0.4114346144479927,6.972584556563358,0.39458814484623705,-0.42122269997880957,0.0880886549866006,5.1553229614193965,0.14934611893872207,7.061494553742355,0.4475247846970478,7.514914127543396,0.42271772054245577,-0.45341957380104186,0.0955021210262975
175msr,45,3.6881988172129536,0.28817392033322836,4.1558810706132885,0.26738009485250513,-0.4688577075750015,0.19736423661615432,3.598715173182014,0.3311166738376739,5.015075669487702,0.396167240199029,5.646592601075598,0.3617873915785655,-0.6315169315878957,0.2669178867543755
