speed_label,n_cycles_used,net_work_mean_J,net_work_sd_J,pos_work_mean_J,pos_work_sd_J,neg_work_mean_J,neg_work_sd_J,rms_torque_mean_Nm,rms_torque_sd_Nm,net_power_mean_W,net_power_sd_W,pos_power_mean_W,pos_power_sd_W,neg_power_mean_W,neg_power_sd_W
2msr,24,6.469071320543243,0.5885913230826331,7.325141726716787,0.6127167353211319,-0.8560704061735599,0.2065297824170219,6.735962982697768,0.421702661274898,7.909188069010465,0.7223811154246755,8.948389647391867,0.7551838323215131,-1.039201578381402,0.24885446540740902
35msr,23,11.454069435176963,0.6448753731634034,13.2056698322629,0.581040835312215,-1.7516003970868497,0.20532266373675317,9.314498959711957,0.11937290153442183,15.64122778348277,0.9814967174264068,18.06558549771137,0.9031945314451904,-2.424357714228597,0.2785407913158879
075ms,19,6.819541908400634,0.419306349981483,6.926716487944867,0.4025141726240328,-0.0979904913035576,0.026734903540393526,4.124478373760054,0.17792975612238263,4.460244358032946,0.26995289409159257,4.523990988078118,0.2652894460191069,-0.06374663004517148,0.019049779589075187
125ms,24,9.259902136892718,0.7152450716459222,9.53622436500149,0.6943847400242508,-0.28363858379532375,0.07294817007797827,6.2037992686817445,0.18765774633825347,8.290598315951721,0.6680868577712488,8.543221975135411,0.6500038450911891,-0.2526236591836902,0.06525101768008988
175msw,26,10.237749889402162,1.3887332105605046,10.677037452607246,1.39778512765632,-0.43928756320498913,0.08248702582994084,7.056824725112749,0.5503366600513441,10.074687206513563,1.3364270447359785,10.5060780016625,1.3444316828498677,-0.43139079514893586,0.08123047077459035
175msr,16,6.709100662996555,0.5093838496803019,7.15325552567953,0.46623233713006884,-0.44415486268149895,0.09608334913067428,6.186343114606429,0.40190617477186047,7.79754437585872,1.114579729541679,8.33269672532064,1.126997067502858,-0.5351523494619191,0.12929299276006534
