time,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,nn_torque_left,nn_torque_right,nn_qHr_left,nn_qHr_right,nn_L_P,nn_L_D,nn_R_P,nn_R_D,gait_cycle
7.23,-25.3746,10.7683,217.6514,-63.5986,-105.86291628423949,111.27423832327759,-1.347087760815122,1.6775219272807071,-67.35438804075609,-21.462823907905932,83.87609636403536,23.653154919239253,6
7.24,-25.3746,10.7683,217.6514,-63.5986,-104.96804208121203,111.65705117807919,-1.314845739658624,1.6498928980370475,-65.74228698293119,-18.952512470887914,82.49464490185238,23.042166845526328,6
7.25,-23.1115,9.9883,221.4355,-77.8809,-103.64537348644787,111.75601666869113,-1.2761082533029966,1.6169931242658167,-63.80541266514983,-16.380136913128226,80.84965621329083,22.333408366941267,6
7.26,-19.1289,9.9883,168.5181,-77.8809,-101.89555912510176,111.56086935826026,-1.2309430760559221,1.5788358547925025,-61.5471538027961,-13.77126880510777,78.94179273962513,21.53121006885468,6
7.27,-17.6732,8.8952,131.0425,-112.854,-99.72156934510468,111.06190000865064,-1.1798039337677415,1.5357865682873209,-58.99019668838707,-11.171402975028286,76.78932841436604,20.63506288248735,6
7.28,-16.5471,7.445,101.9287,-144.2871,-97.13002370158797,110.25055070332729,-1.123493150139384,1.4883582242573428,-56.1746575069692,-8.626202365986883,74.41791121286714,19.632702144102343,6
7.29,-15.6682,5.8739,80.3223,-150.0854,-94.13263875933627,109.11983677094531,-1.0629855620380178,1.4369705496256249,-53.14927810190089,-6.167990272258372,71.84852748128124,18.51278076434922,6
7.3,-14.9926,0.9575,65.7959,-171.2646,-90.74718218938891,107.66456578969152,-0.999307710221212,1.3819280013613844,-49.9653855110606,-3.818911359117414,69.09640006806922,17.27455437550116,6
7.31,-14.9926,0.9575,65.7959,-171.2646,-86.9977362678049,105.88150699393923,-0.9333877086150917,1.3234788774210027,-46.66938543075459,-1.590375652271482,66.17394387105013,15.921531886728346,6
7.32,-14.4158,0.9575,60.0586,-171.2646,-82.91427173136351,103.76957030690336,-0.8660011485552134,1.2618712900394682,-43.30005742776067,0.514719866868391,63.09356450197341,14.463648079027289,6
7.33,-13.3281,-2.7504,62.8052,-212.0361,-78.5316780604814,101.32996955057332,-0.7977762429912214,1.197406046277569,-39.88881214956107,2.4968807965036444,59.870302313878454,12.905820886982362,6
7.34,-12.7294,-5.1564,67.9932,-265.8081,-73.8884829634168,98.56610892358403,-0.7291853663769026,1.130366861485869,-36.459268318845126,4.360222206703244,56.518343074293455,11.23088276779208,6
7.35,-12.0263,-7.6503,83.252,-262.0239,-69.02540399268285,95.48302759341956,-0.6605790988713875,1.060984814144089,-33.028954943569374,6.114423271983112,53.04924070720445,9.421419376756814,6
7.36,-11.2407,-7.6503,84.8389,-262.0239,-63.983861889138204,92.086907161393,-0.5922460938555663,0.9895258218017373,-29.612304692778313,7.770830447528057,49.47629109008687,7.484932719391224,6
7.37,-10.4222,-15.5275,89.9658,-270.813,-58.80465843421167,88.38515267860012,-0.524409996238675,0.9163215603627893,-26.22049981193375,9.336992840412695,45.816078018139464,5.438373367647116,6
7.38,-10.4222,-15.5275,89.9658,-270.813,-53.526950806766465,84.38679689236014,-0.45722474985712824,0.8417132337914122,-22.86123749285641,10.817426206806134,42.08566168957061,3.294734869556784,6
7.39,-9.4939,-15.5275,90.5762,-270.813,-48.18751905552183,80.1028136922079,-0.39082605487840794,0.7660402220419628,-19.541302743920397,12.215163156092013,38.302011102098135,1.0683222284034006,6
7.4,-7.4395,-20.9382,108.0322,-273.0713,-42.820230159458774,75.54628642346215,-0.32527147310182847,0.6896220158025862,-16.263573655091424,13.536308085865315,34.48110079012931,-1.22594023266095,6
7.41,-6.3958,-20.9382,105.2246,-273.0713,-37.45556216994861,70.73243647829572,-0.26054705729980004,0.6127116324521275,-13.027352864990002,14.790009079208554,30.635581622606374,-3.5746673046298008,6
7.42,-5.3685,-23.7123,102.9053,-274.231,-32.12024367007017,65.67848438690294,-0.1966636176534597,0.5355374017627497,-9.833180882672984,15.979483213363412,26.776870088137482,-5.965149871703377,6
7.43,-4.3743,-29.3428,97.5952,-283.5693,-26.837214638340722,60.40338984789778,-0.1336793512748971,0.4583254028739767,-6.683967563744855,17.10272215189821,22.916270143698835,-8.38752289177735,6
7.44,-3.4185,-32.2541,94.2383,-289.7339,-21.625913166087564,54.927491782311634,-0.07170405342721603,0.38126731462534363,-3.5852026713608014,18.157313146967436,19.063365731267183,-10.835984030903072,6
7.45,-3.4185,-35.1875,94.2383,-290.7104,-16.502708578680128,49.272067521455575,-0.010871321510195764,0.30452561835706904,-0.5435660755097882,19.142304229091675,15.226280917853451,-13.304342974164268,6
7.46,-2.4846,-38.0384,92.3462,-280.9448,-11.481339742419632,43.458941406367,0.04866867844811909,0.22825470899209466,2.4334339224059547,20.058667095225232,11.412735449604734,-15.781196303931818,6
7.47,-0.7323,-38.0384,83.7402,-280.9448,-6.57333856665606,37.51026493102462,0.1067323284742049,0.15262622676989185,5.336616423710245,20.905885019229842,7.6313113384945925,-18.252135883409505,6
7.48,0.0312,-43.2185,73.3032,-245.3613,-1.7885202275613743,31.448491274232524,0.16306690489776526,0.07785269722797822,8.153345244888262,21.679747364045973,3.892634861398911,-20.697753230135586,6
7.49,0.6904,-45.4487,63.1714,-218.1396,2.8644200045792747,25.296603029171674,0.2173744693294462,0.004231532178740893,10.86872346647231,22.37433047628052,0.21157660893704466,-23.088018332826515,6
7.5,1.2507,-47.3713,54.6875,-186.5234,7.377315885041192,19.078605055428024,0.26938860080550364,-0.06787190115633411,13.469430040275181,22.984613568849873,-3.3935950578167056,-25.390241320558957,6
7.51,1.7286,-50.3212,46.1426,-128.418,11.74208775159543,12.820116946000052,0.31886013127811097,-0.13806365574397333,15.943006563905548,23.507146725686265,-6.903182787198666,-27.568568262798642,6
7.52,1.7286,-50.3212,46.1426,-128.418,15.950503093495515,6.548870259069776,0.3655948670445257,-0.20594074229226342,18.279743352226284,23.941453182771202,-10.29703711461317,-29.59083265312288,6
7.53,2.1296,-51.3594,39.4287,-100.0977,19.9941582509755,0.29483402277585036,0.40947551257846965,-0.27119395059331597,20.473775628923484,24.289835257487958,-13.559697529665799,-31.442509768362232,6
7.54,2.8822,-52.1284,38.5132,-74.0356,23.86460654086229,-5.910169697664644,0.45034836508591986,-0.3335512313291631,22.517418254295993,24.554937672792693,-16.677561566458156,-33.11182255073,6
7.55,3.2942,-52.6338,43.5181,-48.2788,27.553526453189804,-12.033023086308035,0.48810989626346696,-0.3927093508703291,24.40549481317335,24.74201401922549,-19.635467543516455,-34.583205148943286,6
7.56,3.7556,-52.9359,47.8516,-29.541,31.05299445163813,-18.039800927031727,0.52278353145223,-0.4484528788563947,26.1391765726115,24.860122481334525,-22.422643942819732,-35.8454686859045,6
7.57,4.2994,-53.0238,59.8755,-6.2866,34.355910594391815,-23.896328804080582,0.5544231580318015,-0.5006482950788596,27.721157901590075,24.920672259741636,-25.032414753942977,-36.89145714341504,6
7.58,5.008,-52.6448,74.585,24.4141,37.456451896900205,-29.568809122955468,0.583050125624432,-0.5491647652566294,29.1525062812216,24.938376043510832,-27.45823826283147,-37.713234257259494,6
7.59,5.008,-52.6448,74.585,24.4141,40.35041525005264,-35.02436080573822,0.6086617071814675,-0.5938356293917151,30.433085359073374,24.926473246766893,-29.691781469585756,-38.3070186535446,6
7.6,5.8155,-52.6448,82.8247,24.4141,43.03539796723392,-40.231554528824596,0.6313547916243205,-0.6345222164494715,31.567739581216024,24.892877257319373,-31.726110822473576,-38.682792873580055,6
7.61,7.4745,-51.8043,87.4023,46.936,45.510881418221615,-45.161103398963085,0.6513184863812808,-0.6712283801448685,32.56592431906404,24.844469397256056,-33.56141900724342,-38.85242158697326,6
7.62,8.3754,-51.2275,92.4683,58.1665,47.778251204258375,-49.78655529001196,0.6686481634802788,-0.7040453362376128,33.432408174013936,24.787929232266738,-35.20226681188064,-38.819669505332854,6
7.63,9.3257,-50.5299,98.8159,71.106,49.840654509034664,-54.08471787148911,0.6833284419228007,-0.7329896638690716,34.16642209614004,24.729071828613165,-36.64948319345358,-38.588361706236334,6
7.64,10.2705,-49.7224,93.4448,81.604,51.70272153942593,-58.035787653667,0.6954559027239902,-0.7580009971490511,34.772795136199505,24.67120565350715,-37.90004985745256,-38.16515349586513,6
7.65,11.0725,-47.9756,79.2236,96.4355,53.3703070977987,-61.62332462393409,0.7052852344739996,-0.7790887373050558,35.26426172369998,24.61012438839121,-38.95443686525279,-37.55658910140242,6
7.66,11.0725,-47.9756,79.2236,96.4355,54.85020169838355,-64.83420918006723,0.7129225758625914,-0.7963131456941536,35.64612879312957,24.538447808342415,-39.815657284707676,-36.7713634378071,6
7.67,11.8031,-46.8989,74.2798,110.4736,56.14963040964394,-67.65857016701165,0.7181677400954972,-0.8095939258690338,35.90838700477486,24.452878858655033,-40.47969629345169,-35.82073255424695,6
7.68,13.0391,-45.6465,57.4951,128.9062,57.275567053251834,-70.08949846225569,0.7207728801190963,-0.8186928337828617,36.038644005954815,24.348702809890526,-40.934641689143085,-34.711507505369816,6
7.69,13.4895,-44.2347,45.4102,142.4561,58.23412784030567,-72.12242123274913,0.720741645365299,-0.8232356728824793,36.03708226826495,24.216097258519568,-41.161783644123965,-33.446335381443824,6
7.7,13.8191,-44.2347,35.2783,142.4561,59.03029920056138,-73.75426481869505,0.7182616528856899,-0.8227098930584549,35.91308264428449,24.046068512746423,-41.135494652922745,-32.03263931459105,6
7.71,14.0718,-41.7024,28.5034,103.6987,59.66793549964508,-74.98283731290053,0.7133331569155309,-0.8167601892718993,35.66665784577655,23.833318378103318,-40.838009463594965,-30.494267167478313,6
7.72,14.2311,-39.604,18.5547,135.6812,60.14965759528262,-75.80689807480832,0.7055993869446212,-0.8054968313552104,35.27996934723106,23.57444143511072,-40.274841567760525,-28.858249475808552,6
7.73,14.2311,-39.604,18.5547,135.6812,60.476522597499454,-76.22676078597254,0.6946691096682998,-0.7893365915699131,34.733455483414986,23.268118551163116,-39.466829578495656,-27.1331928676232,6
7.74,14.308,-37.7912,12.7563,179.3213,60.64788344630771,-76.24472518155545,0.680561684692376,-0.7685810567470813,34.0280842346188,22.915869501258406,-38.429052837354064,-25.315553237289354,7
7.75,13.7971,-35.8961,-49.8047,190.6738,60.661722713642774,-75.86488081824145,0.6636184266280017,-0.7432157169474838,33.180921331400086,22.505638585617888,-37.160785847374186,-23.397072328144347,7
7.76,13.116,-33.7483,-60.3027,213.3179,60.51501172036671,-75.09238137129154,0.6440560439150275,-0.7130100303203125,32.202802195751374,22.010930870545227,-35.65050151601562,-21.372823695012777,7
7.77,12.2975,-31.5126,-81.1768,218.4448,60.203662129819335,-73.9326265107483,0.6217354293097972,-0.6777137894883587,31.08677146548986,21.41644779194413,-33.88568947441794,-19.245046774917682,7
7.78,11.1769,-29.2823,-116.5771,214.2944,59.72218909528709,-72.39075878084452,0.596231378418114,-0.6371565754420724,29.8115689209057,20.712482277738474,-31.85782877210362,-17.023881205587525,7
7.79,9.7706,-25.536,-146.1182,155.0293,59.06325713261122,-70.47174616271337,0.5671176459059443,-0.5913298895425559,28.355882295297214,19.882738843909326,-29.566494477127797,-14.740219639449943,7
7.8,9.7706,-25.536,-146.1182,155.0293,58.21739463809174,-68.18119571852046,0.5342574772471917,-0.5405055212549542,26.712873862359586,18.919016287143766,-27.02527606274771,-12.436610982806526,7
7.81,8.26,-25.536,-154.1748,155.0293,57.17342157613186,-65.52650548804732,0.4979370063008858,-0.485121145417475,24.89685031504429,17.827580983239116,-24.25605727087375,-10.137275046146502,7
7.82,5.0355,-22.8498,-159.9121,113.8916,55.91966046321486,-62.51765895019541,0.4586166078900848,-0.42554694035743185,22.93083039450424,16.61832093414537,-21.27734701787159,-7.860129403904753,7
7.83,3.4205,-21.8171,-160.6445,97.6563,54.445303863021735,-59.16762074238237,0.4166367493272063,-0.36216794541994984,20.831837466360316,15.301098677328342,-18.108397270997493,-5.634862189539433,7
7.84,1.7891,-20.8558,-176.2085,86.6699,52.741417660794184,-55.49268074056035,0.3723088115789617,-0.2955247360060027,18.615440578948082,13.884762644732545,-14.776236800300136,-3.4851964549747794,7
7.85,-0.1445,-20.8558,-210.2051,86.6699,50.80149661704665,-51.51263989684377,0.32597706085423034,-0.2261647494130014,16.298853042711517,12.36773582878859,-11.30823747065007,-1.4217364337233798,7
7.86,-2.4407,-18.6586,-231.1401,80.9326,48.621559214950416,-47.250570570025374,0.2779047870565525,-0.15453882933816238,13.895239352827627,10.739947105039,-7.7269414669081184,0.5511505913645043,7
7.87,-2.4407,-18.6586,-231.1401,80.9326,46.19991010476983,-42.73224758657906,0.22828217468675366,-0.08111093709832373,11.414108734337683,8.999274900116681,-4.055546854916186,2.431034864993019,7
7.88,-4.7698,-17.8566,-237.3047,79.1016,43.53695239148066,-37.98553533900163,0.1773071388677217,-0.00641030208689361,8.865356943386086,7.155575736539891,-0.3205151043446805,4.216955499457115,7
7.89,-9.7081,-17.115,-259.6436,66.2842,40.635182295269054,-33.0398816927772,0.12516335153485245,0.06903927060960817,6.258167576742622,5.2164926388571295,3.4519635304804086,5.906310544033665,7
7.9,-12.4218,-16.3844,-272.583,67.5049,37.49908358895164,-27.925921060828745,0.07195371284154972,0.14473547140793996,3.597685642077486,3.182590693107221,7.236773570396998,7.494807077466702,7
7.91,-15.2562,-16.3844,-282.0435,67.5049,34.13477113292042,-22.675124293439517,0.01770378311732966,0.22016198805078763,0.8851891558664831,1.0561684327999097,11.008099402539381,8.982598547954742,7
7.92,-18.1347,-14.7419,-288.3301,82.3975,30.549566062306027,-17.31939084526444,-0.03760500282592469,0.29482432837218936,-1.8802501412962345,-1.1557672770930973,14.741216418609469,10.376382488953414,7
7.93,-21.101,-13.841,-300.5371,88.3179,26.751650992258504,-11.890489214755721,-0.09401446148382132,0.368358400364342,-4.700723074191067,-3.4455713450994176,18.4179200182171,11.687210610795239,7
7.94,-21.101,-12.9512,-300.5371,86.3037,22.749820489154526,-6.419362400368382,-0.15149864823914383,0.44056675358335023,-7.5749324119571915,-5.805128994917091,22.02833767916751,12.922946699638587,7
7.95,-24.1442,-12.1107,-307.0679,80.8105,18.553377758175984,-0.9354949134272257,-0.20994912709628688,0.511292703913332,-10.497456354814345,-8.223962417120855,25.5646351956666,14.08446613087269,7
7.96,-30.28,-11.2593,-305.603,79.5898,14.172173633420222,4.533457124165127,-0.2692712846521075,0.580342739762363,-13.463564232605375,-10.690595567813585,29.017136988118146,15.170373978128152,7
7.97,-33.1859,-10.4023,-286.6821,80.5664,9.616738284619911,9.961820392282643,-0.329317902076424,0.6475613821816681,-16.4658951038212,-13.188071294192818,32.378069109083405,16.181373241936445,7
7.98,-35.8831,-9.5289,-265.9302,83.5571,4.898615579029519,15.326030764163235,-0.38980304029239726,0.7128404932891078,-19.490152014619863,-15.690325804858503,35.64202466445539,17.120880780962167,7
7.99,-38.3385,-8.628,-242.9199,88.0127,0.030936118543233526,20.604793017140143,-0.45041815368769555,0.7760828362398914,-22.520907684384778,-18.16804255595519,38.80414181199457,17.994086282988235,7
8.0,-40.5358,-6.7659,-218.0176,94.1162,-4.97100756215376,25.779245327317682,-0.5108622023851346,0.8372592375689322,-25.543110119256728,-20.59256904142647,41.86296187844661,18.807525757056876,7
8.01,-40.5358,-6.7659,-218.0176,94.1162,-10.089410291085883,30.833137396342806,-0.5707965050175939,0.8964450208706634,-28.539825250879698,-22.942287524800165,44.82225104353317,19.567092230633587,7
8.02,-42.4804,-5.8815,-192.9932,86.4868,-15.303929149779718,35.75298536338825,-0.6299281518175782,0.9537841636078349,-31.49640759087891,-25.203037893199443,47.689208180391745,20.274140186834664,7
8.03,-45.7103,-5.1124,-151.7944,80.3223,-20.591870036194468,40.52808293961178,-0.6879565272276634,1.0094106764983886,-34.397826361383174,-27.352565254768063,50.47053382491943,20.92546786265821,7
8.04,-47.0452,-4.3489,-134.2163,76.2939,-25.9282851179773,45.150311031253636,-0.7445321027882019,1.0633986781380154,-37.2266051394101,-29.3630570335186,53.169933906900766,21.517758537175016,7
8.05,-48.1987,-4.3489,-116.6382,76.2939,-31.286048958837245,49.61384606063312,-0.7994158801320962,1.1158260886344307,-39.97079400660481,-31.21683476500154,55.791304431721535,22.050477629465572,7
8.06,-49.182,-3.6073,-101.2573,74.585,-36.63625674240327,53.91490277164358,-0.8524353014168815,1.1667664391017003,-42.62176507084408,-32.90433530604356,58.338321955085014,22.525339358272777,7
8.07,-49.9895,-2.1296,-83.1299,75.1953,-41.948903849061864,58.05150194193414,-0.9034261026932648,1.2162103721469024,-45.17130513466324,-34.417821180439304,60.810518607345124,22.94481397226158,7
8.08,-49.9895,-1.3386,-83.1299,84.5947,-47.19363273006503,62.02321578489816,-0.9523009912636472,1.2641372609560293,-47.61504956318236,-35.75432867489411,63.20686304780146,23.314103446073233,7
8.09,-50.5883,-0.4377,-62.9272,93.0786,-52.34050640157407,65.83097685238073,-0.9989893084846223,1.310558204887566,-49.949465424231114,-36.91491733091603,65.52791024437829,23.642583166416614,7
8.1,-51.0881,0.4577,-15.9912,87.5244,-57.36064444019903,69.47695718846593,-1.0434156998761208,1.3554305588701463,-52.17078499380604,-37.88979324510545,67.77152794350731,23.937334730894538,7
8.11,-51.0222,1.3146,2.1362,81.2988,-62.226476528289254,72.96430090269035,-1.0855167754706412,1.398595514330122,-54.27583877353206,-38.66023669122043,69.9297757165061,24.19804844533674,7
8.12,-50.7805,1.3146,19.8975,81.2988,-66.91176713807859,76.29659002292053,-1.1252622293201906,1.43979705517427,-56.26311146600953,-39.217178732883944,71.9898527587135,24.422434798890812,7
8.13,-50.363,2.8911,35.0952,79.9561,-71.39179109103434,79.47722059070084,-1.1626622479587638,1.4787472802003707,-58.13311239793819,-39.56061416569279,73.93736401001854,24.610969867611434,7
8.14,-49.7972,4.594,50.4761,77.4536,-75.64369423807463,82.50889121125485,-1.1977158064300102,1.5151345943096304,-59.88579032150051,-39.692583191801134,75.75672971548151,24.764779768394266,7
8.15,-49.7972,4.594,50.4761,77.4536,-79.64685897984415,85.3932382958044,-1.2304241357890522,1.5486633600850883,-61.521206789452606,-39.61985036854798,77.43316800425441,24.884755655206337,7
8.16,-49.7972,5.3685,50.4761,73.3032,-83.38324525234731,88.13062471506262,-1.260753631186749,1.5791155850797642,-63.03768155933746,-39.356508728738895,78.95577925398821,24.97176959884377,7
8.17,-47.0507,5.3685,108.3374,73.3032,-86.83754824533216,90.72008232164073,-1.2884997008305537,1.606279324828396,-64.42498504152768,-38.906268038481855,80.31396624141979,25.026359832646317,7
8.18,-45.8092,6.9671,121.582,78.3081,-89.9967897225861,93.15935588234163,-1.3132917611214667,1.6299408740398127,-65.66458805607334,-38.25664891208731,81.49704370199063,25.051276118057928,7
8.19,-44.4414,7.7526,135.376,75.1343,-92.84945423627322,95.44503310514924,-1.3347150366191827,1.6499202643640343,-66.73575183095913,-37.404173441126375,82.49601321820171,25.050541275939107,7
8.2,-42.9528,8.4118,148.0103,60.73,-95.38480360264629,97.57268242211063,-1.3523992588279943,1.6659919617543006,-67.61996294139972,-36.356843582933934,83.29959808771503,25.022667272665224,7
8.21,-42.9528,9.5104,148.0103,48.584,-97.59265677602983,99.53682177802494,-1.366064006382219,1.67787928672326,-68.30320031911094,-35.126075939167166,83.893964336163,24.959777368208485,7
8.22,-41.3048,9.5104,167.9687,48.584,-99.46343658047306,101.3307535752933,-1.3754091745868076,1.6853327893658923,-68.77045872934038,-33.724518199538245,84.26663946829461,24.856063472093762,7
8.23,-39.4152,9.9718,192.3218,40.8936,-100.98815622906262,102.94654819937584,-1.3800452505893637,1.6882277935975278,-69.00226252946818,-32.157001800984624,84.4113896798764,24.7107632067933,7
8.24,-35.2184,10.3618,207.9468,34.6069,-102.15823481666754,104.37533816923231,-1.3797600513926669,1.686609740455405,-68.98800256963334,-30.423906456070565,84.33048702277026,24.522909197322875,7
8.25,-33.2463,10.6804,186.5845,27.1606,-102.96556171841482,105.60776928881565,-1.3747238938363673,1.6804921934150514,-68.73619469181837,-28.537875308626433,84.02460967075257,24.29036814813539,7
8.26,-31.4446,10.6804,186.5845,27.1606,-103.4031609381103,106.63434515434793,-1.3650976637665442,1.669753936209806,-68.25488318832721,-26.52535736713252,83.48769681049029,24.012879813884425,7
8.27,-29.1869,11.032,240.1733,5.4932,-103.46580785436068,107.44567068451519,-1.3505597840667143,1.6544932895954167,-67.52798920333572,-24.397197551283536,82.72466447977084,23.688525833398764,7
8.28,-26.715,10.8562,241.4551,-34.1187,-103.1496285612922,108.03270300209708,-1.330383492272766,1.6349500310741267,-66.5191746136383,-22.145980225944452,81.74750155370634,23.30317564176813,7
8.29,-26.715,10.8562,241.4551,-34.1187,-102.4509444410501,108.38680843154698,-1.3038495090944906,1.6111206411259866,-65.19247545472453,-19.777581852955585,80.55603205629933,22.839946430140998,7
8.3,-24.254,10.2794,240.5396,-60.8521,-101.36555203690318,108.49949278411748,-1.2706407306175214,1.5827366590809675,-63.53203653087607,-17.310829868283413,79.13683295404837,22.29174029620039,7
8.31,-19.4475,9.4829,219.0552,-82.3975,-99.888985976392,108.36198020553319,-1.230799675071932,1.5494508329268815,-61.53998375359661,-14.768844510668819,77.47254164634407,21.65036305130352,7
8.32,-17.4535,8.3184,182.251,-122.6196,-98.01748349526383,107.96483404046633,-1.1845134982231207,1.5111618848927326,-59.225674911156034,-12.18644239037965,75.55809424463664,20.900500274618654,7
8.33,-15.866,6.8297,144.2261,-147.8271,-95.74933704476203,107.29782892862403,-1.132204322156694,1.468070624251806,-56.6102161078347,-9.607857666838846,73.4035312125903,20.024550478285015,7
8.34,-14.608,5.3301,113.8306,-146.4844,-93.0864649951617,106.35026842794969,-1.0746289657874097,1.420545168343062,-53.73144828937049,-7.0759115647146,71.0272584171531,19.015723068192884,7
8.35,-13.6522,2.0397,86.6699,-169.4336,-90.0359426364515,105.11173440811051,-1.0127934421733813,1.368960912048172,-50.63967210866907,-4.625580658399618,68.4480456024086,17.87852529460881,7
8.36,-13.6522,2.0397,86.6699,-169.4336,-86.61110907108689,103.57296249283003,-0.947714890398509,1.3136300419227669,-47.385744519925446,-2.278938613033016,65.68150209613835,16.6177797576005,7
8.37,-12.9052,2.0397,73.4253,-169.4336,-82.83191159506217,101.72655546802412,-0.8802774302823246,1.2548452101972372,-44.01387151411623,-0.045458211490242706,62.74226050986186,15.243403931602094,7
