Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,M2_torque_command,M1_torque_command,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,torque_delay_ms,tag
0.005,-11.070,-10.383,-0.305,-1.404,0.000,0.000,1.466,0.678,0.029,0.014,1.447,-0.019,0.592,-0.087,150.000,stop
0.019,-11.070,-10.388,-0.366,0.244,0.000,0.000,1.464,0.747,0.134,0.064,1.441,-0.023,0.762,0.015,150.000,stop
0.027,-11.070,-10.388,-0.366,0.244,0.000,0.000,1.464,0.747,0.308,0.149,1.441,-0.023,0.762,0.015,150.000,stop
0.035,-11.076,-10.383,-0.488,0.305,0.000,0.000,1.465,0.743,0.513,0.252,1.435,-0.030,0.762,0.019,150.000,stop
0.045,-11.081,-10.383,-0.427,0.305,0.000,0.000,1.473,0.743,0.721,0.357,1.447,-0.026,0.762,0.019,150.000,stop
0.056,-11.087,-10.388,-0.183,-0.549,0.000,0.000,1.489,0.717,0.914,0.456,1.477,-0.011,0.683,-0.034,150.000,stop
0.067,-11.087,-10.399,0.061,-1.038,0.000,0.000,1.498,0.710,1.085,0.540,1.502,0.004,0.646,-0.064,150.000,stop
0.075,-11.087,-10.410,0.122,-1.282,0.000,0.000,1.500,0.713,1.227,0.608,1.508,0.008,0.634,-0.079,150.000,stop
0.085,-11.087,-10.443,0.183,-0.793,0.000,0.000,1.503,0.767,1.340,0.661,1.514,0.011,0.718,-0.049,150.000,stop
0.096,-11.087,-10.443,0.183,-0.793,0.000,0.000,1.503,0.767,1.426,0.702,1.514,0.011,0.718,-0.049,150.000,stop
0.105,-11.087,-10.454,0.061,-0.610,0.000,0.000,1.498,0.786,1.487,0.735,1.502,0.004,0.748,-0.038,150.000,stop
0.115,-11.081,-10.454,-0.122,-0.610,0.000,0.000,1.485,0.786,1.527,0.759,1.477,-0.008,0.748,-0.038,150.000,stop
0.125,-11.081,-10.476,-0.122,-1.160,0.000,0.000,1.485,0.789,1.549,0.777,1.477,-0.008,0.718,-0.072,150.000,stop
0.135,-11.087,-10.476,-0.244,-1.160,0.000,0.000,1.486,0.789,1.558,0.789,1.471,-0.015,0.718,-0.072,150.000,stop
0.145,-11.098,-10.509,-0.366,-1.465,0.000,0.000,1.493,0.813,1.559,0.798,1.471,-0.023,0.723,-0.090,150.000,stop
0.155,-11.098,-10.537,-0.366,-1.099,0.029,0.014,1.493,0.857,1.553,0.805,1.471,-0.023,0.789,-0.068,150.000,stop
0.165,-11.114,-10.537,-0.854,-1.099,0.134,0.064,1.493,0.857,1.545,0.813,1.440,-0.053,0.789,-0.068,150.000,stop
0.175,-11.114,-10.548,-0.854,-1.282,0.308,0.149,1.493,0.862,1.536,0.821,1.440,-0.053,0.783,-0.079,150.000,stop
0.185,-11.114,-10.559,-0.854,-1.099,0.513,0.252,1.493,0.881,1.526,0.830,1.440,-0.053,0.813,-0.068,150.000,stop
0.195,-11.136,-10.559,-1.221,-1.099,0.721,0.357,1.502,0.881,1.518,0.840,1.427,-0.075,0.813,-0.068,150.000,stop
0.205,-11.147,-10.564,-1.343,-0.916,0.914,0.456,1.510,0.894,1.511,0.850,1.427,-0.083,0.837,-0.056,150.000,stop
0.215,-11.158,-10.586,-1.221,-1.038,1.085,0.540,1.526,0.913,1.507,0.859,1.451,-0.075,0.849,-0.064,150.000,stop
0.225,-11.180,-10.603,-0.366,-0.488,1.227,0.608,1.583,0.952,1.506,0.870,1.560,-0.023,0.922,-0.030,150.000,stop
0.235,-11.180,-10.603,0.000,-0.488,1.340,0.661,1.597,0.952,1.511,0.883,1.597,0.000,0.922,-0.030,150.000,stop
0.245,-11.180,-10.603,0.000,-0.488,1.426,0.702,1.597,0.952,1.521,0.897,1.597,0.000,0.922,-0.030,150.000,stop
0.255,-11.180,-10.603,0.000,-0.488,1.487,0.735,1.597,0.952,1.534,0.910,1.597,0.000,0.922,-0.030,150.000,stop
0.265,-11.163,-10.603,0.854,-0.488,1.527,0.759,1.612,0.952,1.547,0.922,1.665,0.053,0.922,-0.030,150.000,stop
0.275,-11.147,-10.603,0.977,0.366,1.549,0.777,1.599,0.984,1.560,0.933,1.659,0.060,1.007,0.023,150.000,stop
0.285,-11.125,-10.603,1.404,0.244,1.558,0.789,1.592,0.980,1.572,0.943,1.678,0.087,0.995,0.015,150.000,stop
0.295,-11.119,-10.597,0.732,0.488,1.559,0.798,1.560,0.983,1.580,0.953,1.605,0.045,1.013,0.030,150.000,stop
0.305,-11.108,-10.597,1.099,0.244,1.553,0.805,1.562,0.974,1.585,0.961,1.630,0.068,0.989,0.015,150.000,stop
0.315,-11.108,-10.597,1.099,0.244,1.545,0.813,1.562,0.974,1.586,0.968,1.630,0.068,0.989,0.015,150.000,stop
0.325,-11.098,-10.592,1.343,-0.610,1.536,0.821,1.559,0.935,1.585,0.971,1.642,0.083,0.898,-0.038,150.000,stop
0.335,-11.076,-10.597,2.075,0.122,1.526,0.830,1.564,0.969,1.582,0.973,1.692,0.128,0.977,0.008,150.000,stop
0.345,-11.076,-10.592,-0.549,0.916,1.518,0.840,1.463,0.993,1.577,0.973,1.429,-0.034,1.050,0.056,150.000,stop
0.359,-11.059,-10.586,2.563,0.183,1.511,0.850,1.565,0.959,1.568,0.973,1.723,0.158,0.971,0.011,150.000,stop
0.371,-11.048,-10.581,0.549,0.061,1.507,0.859,1.475,0.949,1.558,0.973,1.509,0.034,0.953,0.004,150.000,stop
0.379,-11.037,-10.581,1.404,0.061,1.506,0.870,1.496,0.949,1.548,0.971,1.583,0.087,0.953,0.004,150.000,stop
0.387,-11.037,-10.581,1.404,0.061,1.511,0.883,1.496,0.949,1.536,0.968,1.583,0.087,0.953,0.004,150.000,stop
0.395,-11.010,-10.586,2.136,-0.916,1.521,0.897,1.495,0.918,1.526,0.964,1.626,0.132,0.861,-0.056,150.000,stop
0.405,-10.988,-10.592,1.465,-0.305,1.534,0.910,1.445,0.947,1.516,0.959,1.535,0.090,0.928,-0.019,150.000,stop
0.415,-10.988,-10.592,-0.183,0.061,1.547,0.922,1.381,0.961,1.503,0.954,1.370,-0.011,0.965,0.004,150.000,stop
0.425,-10.988,-10.586,-0.183,0.366,1.560,0.933,1.381,0.966,1.486,0.952,1.370,-0.011,0.989,0.023,150.000,stop
0.435,-10.999,-10.586,-0.488,0.061,1.572,0.943,1.381,0.955,1.467,0.951,1.351,-0.030,0.959,0.004,150.000,stop
0.445,-10.999,-10.586,-0.488,-0.610,1.580,0.953,1.381,0.929,1.448,0.950,1.351,-0.030,0.892,-0.038,150.000,stop
0.455,-11.004,-10.586,0.000,-0.610,1.585,0.961,1.406,0.929,1.431,0.949,1.406,0.000,0.892,-0.038,150.000,stop
0.465,-11.004,-10.592,0.000,0.183,1.586,0.968,1.406,0.965,1.418,0.947,1.406,0.000,0.977,0.011,150.000,stop
0.475,-10.999,-10.592,0.549,0.183,1.585,0.971,1.421,0.965,1.408,0.947,1.455,0.034,0.977,0.011,150.000,stop
0.485,-10.993,-10.592,0.671,0.000,1.582,0.973,1.420,0.958,1.403,0.948,1.462,0.041,0.958,0.000,150.000,stop
0.495,-10.977,-10.592,0.732,0.000,1.577,0.973,1.405,0.958,1.401,0.949,1.450,0.045,0.958,0.000,150.000,stop
0.505,-10.977,-10.597,0.732,-0.183,1.568,0.973,1.405,0.957,1.400,0.951,1.450,0.045,0.946,-0.011,150.000,stop
0.515,-10.960,-10.597,0.305,-0.183,1.558,0.973,1.370,0.957,1.399,0.953,1.389,0.019,0.946,-0.011,150.000,stop
0.525,-10.960,-10.603,0.305,0.000,1.548,0.971,1.370,0.970,1.397,0.955,1.389,0.019,0.970,0.000,150.000,stop
0.535,-10.960,-10.603,0.305,0.244,1.536,0.968,1.370,0.980,1.393,0.957,1.389,0.019,0.995,0.015,150.000,stop
0.545,-10.960,-10.603,-0.305,0.244,1.526,0.964,1.347,0.980,1.389,0.960,1.328,-0.019,0.995,0.015,150.000,stop
0.555,-10.971,-10.597,-0.732,0.305,1.516,0.959,1.342,0.976,1.383,0.963,1.297,-0.045,0.995,0.019,150.000,stop
0.565,-10.971,-10.592,-0.732,0.061,1.503,0.954,1.342,0.961,1.376,0.967,1.297,-0.045,0.965,0.004,150.000,stop
0.575,-10.982,-10.592,0.122,0.061,1.486,0.952,1.387,0.961,1.370,0.968,1.395,0.008,0.965,0.004,150.000,stop
0.585,-10.960,-10.581,0.671,0.366,1.467,0.951,1.384,0.961,1.366,0.969,1.426,0.041,0.983,0.023,150.000,stop
0.595,-10.960,-10.581,0.671,0.366,1.448,0.950,1.384,0.961,1.365,0.969,1.426,0.041,0.983,0.023,150.000,stop
0.605,-10.960,-10.581,0.671,0.366,1.431,0.949,1.384,0.961,1.366,0.968,1.426,0.041,0.983,0.023,150.000,stop
0.615,-10.955,-10.581,0.244,0.366,1.418,0.947,1.362,0.961,1.368,0.967,1.377,0.015,0.983,0.023,150.000,stop
0.625,-10.949,-10.570,-0.244,0.366,1.408,0.947,1.337,0.949,1.368,0.965,1.322,-0.015,0.971,0.023,150.000,stop
0.635,-10.955,-10.570,0.000,0.366,1.403,0.948,1.353,0.949,1.367,0.963,1.353,0.000,0.971,0.023,150.000,stop
0.645,-10.960,-10.570,0.305,0.244,1.401,0.949,1.370,0.944,1.365,0.961,1.389,0.019,0.959,0.015,150.000,stop
0.655,-10.955,-10.570,0.854,-0.061,1.400,0.951,1.385,0.932,1.364,0.957,1.438,0.053,0.929,-0.004,150.000,stop
0.665,-10.955,-10.570,0.854,-0.061,1.399,0.953,1.385,0.932,1.365,0.954,1.438,0.053,0.929,-0.004,150.000,stop
0.675,-10.944,-10.570,0.977,-0.061,1.397,0.955,1.378,0.932,1.367,0.950,1.438,0.060,0.929,-0.004,150.000,stop
0.685,-10.933,-10.570,0.732,0.305,1.393,0.957,1.357,0.946,1.369,0.946,1.402,0.045,0.965,0.019,150.000,stop
0.695,-10.933,-10.564,0.732,0.549,1.389,0.960,1.357,0.950,1.370,0.943,1.402,0.045,0.984,0.034,150.000,stop
0.705,-10.922,-10.559,0.427,0.671,1.383,0.963,1.333,0.948,1.369,0.942,1.360,0.026,0.990,0.041,150.000,stop
0.715,-10.905,-10.537,0.183,0.671,1.376,0.967,1.306,0.924,1.365,0.941,1.317,0.011,0.966,0.041,150.000,stop
0.725,-10.905,-10.537,0.183,0.671,1.370,0.968,1.306,0.924,1.358,0.940,1.317,0.011,0.966,0.041,150.000,stop
0.735,-10.905,-10.531,0.366,0.366,1.366,0.969,1.313,0.907,1.350,0.937,1.336,0.023,0.929,0.023,150.000,stop
0.745,-10.905,-10.526,0.366,0.366,1.365,0.969,1.313,0.901,1.342,0.934,1.336,0.023,0.923,0.023,150.000,stop
0.755,-10.900,-10.520,0.549,0.671,1.366,0.968,1.314,0.907,1.334,0.929,1.348,0.034,0.948,0.041,150.000,stop
0.765,-10.894,-10.509,0.244,0.732,1.368,0.967,1.296,0.897,1.327,0.924,1.311,0.015,0.942,0.045,150.000,stop
0.775,-10.889,-10.509,0.244,0.732,1.368,0.965,1.290,0.897,1.320,0.918,1.305,0.015,0.942,0.045,150.000,stop
0.785,-10.883,-10.504,0.549,0.610,1.367,0.963,1.296,0.886,1.314,0.913,1.330,0.034,0.924,0.038,150.000,stop
0.795,-10.883,-10.498,0.549,0.427,1.365,0.961,1.296,0.873,1.308,0.907,1.330,0.034,0.900,0.026,150.000,stop
0.805,-10.878,-10.498,0.732,0.488,1.364,0.957,1.297,0.876,1.304,0.901,1.342,0.045,0.906,0.030,150.000,stop
0.815,-10.872,-10.504,0.793,0.183,1.365,0.954,1.294,0.870,1.300,0.895,1.343,0.049,0.881,0.011,150.000,stop
0.825,-10.861,-10.509,0.854,-0.366,1.367,0.950,1.284,0.855,1.297,0.889,1.337,0.053,0.832,-0.023,150.000,stop
0.835,-10.861,-10.515,0.854,0.427,1.369,0.946,1.284,0.891,1.294,0.884,1.337,0.053,0.918,0.026,150.000,stop
0.845,-10.845,-10.515,1.038,0.427,1.370,0.943,1.273,0.891,1.292,0.880,1.337,0.064,0.918,0.026,150.000,stop
0.855,-10.845,-10.471,1.038,0.793,1.369,0.942,1.273,0.858,1.289,0.878,1.337,0.064,0.906,0.049,150.000,stop
0.865,-10.839,-10.471,0.977,0.793,1.365,0.941,1.265,0.858,1.285,0.875,1.325,0.060,0.906,0.049,150.000,stop
0.875,-10.828,-10.471,0.488,0.793,1.358,0.940,1.234,0.858,1.281,0.872,1.264,0.030,0.906,0.049,150.000,stop
0.885,-10.828,-10.443,0.183,0.854,1.350,0.937,1.222,0.830,1.275,0.869,1.234,0.011,0.883,0.053,150.000,stop
0.895,-10.823,-10.443,0.183,0.854,1.342,0.934,1.216,0.830,1.267,0.864,1.228,0.011,0.883,0.053,150.000,stop
0.905,-10.823,-10.443,0.366,0.305,1.334,0.929,1.223,0.809,1.258,0.858,1.246,0.023,0.828,0.019,150.000,stop
0.915,-10.812,-10.438,0.610,0.488,1.327,0.924,1.221,0.810,1.249,0.850,1.259,0.038,0.840,0.030,150.000,stop
0.925,-10.806,-10.432,0.488,0.427,1.320,0.918,1.210,0.802,1.241,0.842,1.240,0.030,0.828,0.026,150.000,stop
0.935,-10.801,-10.432,0.366,0.427,1.314,0.913,1.200,0.802,1.234,0.834,1.222,0.023,0.828,0.026,150.000,stop
0.945,-10.801,-10.438,0.366,0.000,1.308,0.907,1.200,0.791,1.226,0.826,1.222,0.023,0.791,0.000,150.000,stop
0.955,-10.801,-10.438,0.366,0.000,1.304,0.901,1.200,0.791,1.219,0.818,1.222,0.023,0.791,0.000,150.000,stop
0.965,-10.795,-10.443,0.244,-0.488,1.300,0.895,1.189,0.779,1.213,0.810,1.204,0.015,0.749,-0.030,150.000,stop
0.975,-10.790,-10.449,0.305,-0.671,1.297,0.889,1.185,0.778,1.207,0.803,1.204,0.019,0.736,-0.041,150.000,stop
0.985,-10.773,-10.460,0.000,-0.671,1.294,0.884,1.156,0.790,1.201,0.797,1.156,0.000,0.748,-0.041,150.000,stop
0.995,-10.773,-10.482,-0.244,-0.183,1.292,0.880,1.146,0.832,1.194,0.793,1.131,-0.015,0.821,-0.011,150.000,stop
1.005,-10.779,-10.482,-0.183,-0.183,1.289,0.878,1.155,0.832,1.186,0.793,1.143,-0.011,0.821,-0.011,150.000,stop
1.015,-10.779,-10.482,-0.183,-0.122,1.285,0.875,1.155,0.835,1.178,0.796,1.143,-0.011,0.827,-0.008,150.000,stop
1.025,-10.779,-10.482,-0.061,0.000,1.281,0.872,1.159,0.839,1.172,0.801,1.156,-0.004,0.839,0.000,150.000,stop
1.035,-10.779,-10.476,-0.061,0.183,1.275,0.869,1.159,0.840,1.166,0.807,1.156,-0.004,0.851,0.011,150.000,stop
1.045,-10.779,-10.471,-0.183,0.366,1.267,0.864,1.155,0.841,1.162,0.814,1.143,-0.011,0.864,0.023,150.000,stop
1.055,-10.779,-10.471,-0.183,0.366,1.258,0.858,1.155,0.841,1.159,0.820,1.143,-0.011,0.864,0.023,150.000,stop
1.065,-10.779,-10.454,-0.244,0.000,1.249,0.850,1.152,0.809,1.156,0.826,1.137,-0.015,0.809,0.000,150.000,stop
1.075,-10.784,-10.454,-0.366,0.000,1.241,0.842,1.154,0.809,1.155,0.828,1.131,-0.023,0.809,0.000,150.000,stop
1.085,-10.784,-10.454,-0.366,0.061,1.234,0.834,1.154,0.812,1.153,0.828,1.131,-0.023,0.815,0.004,150.000,stop
1.095,-10.784,-10.449,-0.427,0.305,1.226,0.826,1.151,0.815,1.153,0.827,1.125,-0.026,0.834,0.019,150.000,stop
1.105,-10.784,-10.449,-0.427,0.610,1.219,0.818,1.151,0.827,1.152,0.826,1.125,-0.026,0.864,0.038,150.000,stop
1.115,-10.790,-10.438,-0.061,0.854,1.213,0.810,1.171,0.824,1.152,0.824,1.168,-0.004,0.877,0.053,150.000,stop
1.125,-10.779,-10.427,0.793,0.793,1.207,0.803,1.192,0.810,1.154,0.823,1.241,0.049,0.859,0.049,150.000,stop
1.135,-10.768,-10.416,1.160,0.244,1.201,0.797,1.194,0.777,1.157,0.821,1.266,0.072,0.792,0.015,150.000,stop
1.145,-10.768,-10.416,1.160,0.244,1.194,0.793,1.194,0.777,1.163,0.817,1.266,0.072,0.792,0.015,150.000,stop
1.155,-10.751,-10.416,1.160,0.183,1.186,0.793,1.176,0.775,1.168,0.811,1.248,0.072,0.786,0.011,150.000,stop
1.165,-10.751,-10.416,1.160,0.305,1.178,0.796,1.176,0.779,1.173,0.804,1.248,0.072,0.798,0.019,150.000,stop
1.175,-10.735,-10.410,0.854,0.427,1.172,0.801,1.147,0.778,1.175,0.798,1.200,0.053,0.804,0.026,150.000,stop
1.185,-10.735,-10.410,0.854,0.427,1.166,0.807,1.147,0.778,1.175,0.792,1.200,0.053,0.804,0.026,150.000,stop
1.195,-10.724,-10.405,0.000,0.549,1.162,0.814,1.102,0.777,1.172,0.787,1.102,0.000,0.811,0.034,150.000,stop
1.205,-10.729,-10.399,-0.366,0.549,1.159,0.820,1.094,0.771,1.165,0.783,1.071,-0.023,0.805,0.034,150.000,stop
1.215,-10.735,-10.388,0.000,-0.061,1.156,0.826,1.114,0.735,1.156,0.779,1.114,0.000,0.732,-0.004,150.000,stop
1.225,-10.735,-10.388,0.000,-0.488,1.155,0.828,1.114,0.719,1.146,0.773,1.114,0.000,0.689,-0.030,150.000,stop
1.235,-10.729,-10.394,0.122,-0.671,1.153,0.828,1.113,0.718,1.137,0.766,1.120,0.008,0.677,-0.041,150.000,stop
1.245,-10.718,-10.394,0.061,-0.671,1.153,0.827,1.098,0.718,1.129,0.757,1.102,0.004,0.677,-0.041,150.000,stop
1.255,-10.713,-10.405,-0.122,-0.732,1.152,0.826,1.086,0.728,1.121,0.748,1.078,-0.008,0.683,-0.045,150.000,stop
1.265,-10.707,-10.410,-0.183,-0.549,1.152,0.824,1.077,0.741,1.114,0.741,1.066,-0.011,0.707,-0.034,150.000,stop
1.275,-10.707,-10.416,-0.244,-0.183,1.154,0.823,1.075,0.761,1.106,0.737,1.060,-0.015,0.749,-0.011,150.000,stop
1.285,-10.707,-10.416,-0.366,0.061,1.157,0.821,1.070,0.770,1.099,0.736,1.048,-0.023,0.774,0.004,150.000,stop
1.295,-10.713,-10.410,-0.183,-0.061,1.163,0.817,1.083,0.759,1.092,0.737,1.072,-0.011,0.756,-0.004,150.000,stop
1.305,-10.707,-10.410,0.244,0.000,1.168,0.811,1.094,0.762,1.087,0.740,1.109,0.015,0.762,0.000,150.000,stop
1.315,-10.702,-10.405,0.610,0.000,1.173,0.804,1.102,0.756,1.084,0.744,1.139,0.038,0.756,0.000,150.000,stop
1.325,-10.702,-10.405,0.610,0.244,1.175,0.798,1.102,0.765,1.084,0.747,1.139,0.038,0.780,0.015,150.000,stop
1.335,-10.686,-10.399,0.305,0.610,1.175,0.792,1.072,0.773,1.084,0.751,1.091,0.019,0.811,0.038,150.000,stop
1.345,-10.686,-10.388,0.000,0.732,1.172,0.787,1.060,0.766,1.084,0.755,1.060,0.000,0.811,0.045,150.000,stop
1.355,-10.691,-10.388,0.000,0.732,1.165,0.783,1.066,0.766,1.082,0.758,1.066,0.000,0.811,0.045,150.000,stop
1.365,-10.691,-10.388,0.000,0.244,1.156,0.779,1.066,0.747,1.080,0.761,1.066,0.000,0.762,0.015,150.000,stop
1.375,-10.691,-10.394,0.000,-0.244,1.146,0.773,1.066,0.734,1.077,0.761,1.066,0.000,0.719,-0.015,150.000,stop
1.385,-10.691,-10.399,0.000,-0.854,1.137,0.766,1.066,0.717,1.074,0.759,1.066,0.000,0.664,-0.053,150.000,stop
1.395,-10.697,-10.410,0.000,-1.038,1.129,0.757,1.072,0.722,1.072,0.755,1.072,0.000,0.658,-0.064,150.000,stop
1.405,-10.707,-10.421,-0.305,-0.610,1.121,0.748,1.073,0.750,1.071,0.750,1.054,-0.019,0.713,-0.038,150.000,stop
1.415,-10.713,-10.427,-0.732,0.122,1.114,0.741,1.062,0.784,1.070,0.747,1.017,-0.045,0.792,0.008,150.000,stop
1.425,-10.718,-10.427,-0.671,0.122,1.106,0.737,1.070,0.784,1.069,0.748,1.029,-0.041,0.792,0.008,150.000,stop
1.435,-10.718,-10.427,-0.671,0.244,1.099,0.736,1.070,0.789,1.068,0.751,1.029,-0.041,0.804,0.015,150.000,stop
1.445,-10.724,-10.427,-0.488,-0.061,1.092,0.737,1.083,0.777,1.068,0.756,1.053,-0.030,0.773,-0.004,150.000,stop
1.455,-10.729,-10.427,-0.122,-0.244,1.087,0.740,1.103,0.770,1.070,0.761,1.096,-0.008,0.755,-0.015,150.000,stop
1.465,-10.729,-10.427,0.061,-0.244,1.084,0.744,1.110,0.770,1.073,0.765,1.114,0.004,0.755,-0.015,150.000,stop
1.475,-10.729,-10.427,0.061,-0.061,1.084,0.747,1.110,0.777,1.078,0.768,1.114,0.004,0.773,-0.004,150.000,stop
1.485,-10.729,-10.427,0.122,-0.061,1.084,0.751,1.113,0.777,1.084,0.771,1.120,0.008,0.773,-0.004,150.000,stop
1.495,-10.724,-10.427,0.000,-0.061,1.084,0.755,1.102,0.777,1.090,0.773,1.102,0.000,0.773,-0.004,150.000,stop
1.505,-10.724,-10.421,0.000,0.244,1.082,0.758,1.102,0.783,1.095,0.775,1.102,0.000,0.798,0.015,150.000,stop
1.519,-10.718,-10.416,0.000,0.366,1.080,0.761,1.096,0.782,1.098,0.776,1.096,0.000,0.804,0.023,150.000,stop
1.531,-10.718,-10.410,0.000,0.488,1.077,0.761,1.096,0.780,1.101,0.778,1.096,0.000,0.810,0.030,150.000,stop
1.539,-10.718,-10.405,0.000,0.549,1.074,0.759,1.096,0.777,1.102,0.779,1.096,0.000,0.811,0.034,150.000,stop
1.547,-10.713,-10.399,0.122,0.488,1.072,0.755,1.095,0.768,1.102,0.779,1.102,0.008,0.798,0.030,150.000,stop
1.555,-10.713,-10.394,0.000,0.000,1.071,0.750,1.090,0.744,1.101,0.779,1.090,0.000,0.744,0.000,150.000,stop
1.565,-10.713,-10.394,0.000,0.000,1.070,0.747,1.090,0.744,1.100,0.776,1.090,0.000,0.744,0.000,150.000,stop
1.575,-10.718,-10.399,0.000,-0.122,1.069,0.748,1.096,0.745,1.099,0.771,1.096,0.000,0.738,-0.008,150.000,stop
1.585,-10.718,-10.399,-0.122,-0.305,1.068,0.751,1.091,0.738,1.098,0.766,1.084,-0.008,0.719,-0.019,150.000,stop
1.595,-10.718,-10.399,-0.122,-0.305,1.068,0.756,1.091,0.738,1.096,0.761,1.084,-0.008,0.719,-0.019,150.000,stop
1.605,-10.724,-10.405,-0.305,-0.183,1.070,0.761,1.090,0.749,1.095,0.756,1.072,-0.019,0.737,-0.011,150.000,stop
1.619,-10.724,-10.405,-0.183,0.000,1.073,0.765,1.095,0.756,1.094,0.752,1.084,-0.011,0.756,0.000,150.000,stop
1.631,-10.724,-10.405,0.000,0.122,1.078,0.768,1.102,0.760,1.094,0.750,1.102,0.000,0.768,0.008,150.000,stop
1.639,-10.724,-10.410,0.183,-0.183,1.084,0.771,1.109,0.755,1.094,0.749,1.120,0.011,0.743,-0.011,150.000,stop
1.651,-10.724,-10.410,0.183,-0.183,1.090,0.773,1.109,0.755,1.095,0.749,1.120,0.011,0.743,-0.011,150.000,stop
1.659,-10.718,-10.416,0.427,-0.061,1.095,0.775,1.113,0.765,1.097,0.750,1.139,0.026,0.762,-0.004,150.000,stop
1.667,-10.713,-10.416,0.549,-0.061,1.098,0.776,1.111,0.765,1.100,0.751,1.145,0.034,0.762,-0.004,150.000,stop
1.675,-10.713,-10.416,0.549,-0.061,1.101,0.778,1.111,0.765,1.102,0.753,1.145,0.034,0.762,-0.004,150.000,stop
1.685,-10.707,-10.416,0.000,0.183,1.102,0.779,1.084,0.775,1.104,0.756,1.084,0.000,0.786,0.011,150.000,stop
1.695,-10.713,-10.416,-0.366,-0.305,1.102,0.779,1.076,0.756,1.104,0.758,1.054,-0.023,0.737,-0.019,150.000,stop
1.705,-10.713,-10.416,-0.366,-0.305,1.101,0.779,1.076,0.756,1.102,0.760,1.054,-0.023,0.737,-0.019,150.000,stop
1.715,-10.718,-10.416,-0.549,-0.305,1.100,0.776,1.075,0.756,1.098,0.761,1.041,-0.034,0.737,-0.019,150.000,stop
1.725,-10.718,-10.427,-0.549,-0.488,1.099,0.771,1.075,0.761,1.094,0.761,1.041,-0.034,0.731,-0.030,150.000,stop
1.735,-10.724,-10.432,-0.671,-0.549,1.098,0.766,1.076,0.765,1.090,0.761,1.035,-0.041,0.731,-0.034,150.000,stop
1.745,-10.751,-10.443,-1.404,-0.488,1.096,0.761,1.078,0.779,1.086,0.762,0.992,-0.087,0.749,-0.030,150.000,stop
1.755,-10.773,-10.449,-2.075,-0.549,1.095,0.756,1.077,0.782,1.083,0.763,0.949,-0.128,0.749,-0.034,150.000,stop
1.765,-10.861,-10.487,-4.944,-1.892,1.094,0.752,1.058,0.773,1.080,0.766,0.753,-0.305,0.656,-0.117,150.000,stop
1.775,-10.927,-10.487,-6.226,-1.892,1.094,0.750,1.077,0.773,1.078,0.768,0.693,-0.384,0.656,-0.117,150.000,stop
1.785,-10.927,-10.487,-6.226,-1.892,1.094,0.749,1.077,0.773,1.075,0.770,0.693,-0.384,0.656,-0.117,150.000,stop
1.795,-11.010,-10.586,-7.874,-5.554,1.095,0.749,1.098,0.730,1.074,0.770,0.612,-0.486,0.387,-0.343,150.000,stop
1.805,-11.010,-10.674,-7.874,-8.179,1.097,0.750,1.098,0.713,1.075,0.768,0.612,-0.486,0.208,-0.505,150.000,stop
1.815,-11.235,-10.789,-11.658,-10.864,1.100,0.751,1.186,0.727,1.079,0.763,0.467,-0.719,0.056,-0.670,150.000,stop
1.825,-11.509,-10.932,-13.611,-13.245,1.102,0.753,1.421,0.785,1.094,0.757,0.581,-0.840,-0.033,-0.817,150.000,stop
1.835,-11.674,-11.295,-15.564,-17.578,1.104,0.756,1.543,1.052,1.127,0.760,0.582,-0.960,-0.033,-1.085,150.000,stop
1.845,-11.674,-11.295,-15.564,-17.578,1.104,0.758,1.543,1.052,1.179,0.780,0.582,-0.960,-0.033,-1.085,150.000,stop
1.855,-11.856,-11.509,-18.982,-20.386,1.102,0.760,1.652,1.233,1.244,0.818,0.481,-1.171,-0.025,-1.258,150.000,stop
1.865,-12.081,-11.756,-23.804,-23.254,1.098,0.761,1.839,1.470,1.320,0.877,0.371,-1.469,0.035,-1.435,150.000,stop
1.875,-12.344,-12.014,-27.588,-24.658,1.094,0.761,2.118,1.745,1.412,0.964,0.416,-1.702,0.223,-1.522,150.000,stop
1.885,-12.344,-12.284,-27.588,-25.269,1.090,0.761,2.118,2.058,1.523,1.082,0.416,-1.702,0.499,-1.559,150.000,stop
1.895,-13.256,-12.558,-28.687,-26.428,1.086,0.762,3.217,2.374,1.663,1.237,1.447,-1.770,0.743,-1.631,150.000,stop
1.905,-13.520,-12.558,-23.071,-26.428,1.083,0.763,3.511,2.374,1.862,1.421,2.087,-1.424,0.743,-1.631,150.000,stop
1.915,-13.762,-13.118,-22.888,-26.489,1.080,0.766,3.791,3.043,2.122,1.629,2.379,-1.412,1.408,-1.635,150.000,stop
1.925,-13.762,-13.118,-22.888,-26.489,1.078,0.768,3.791,3.043,2.417,1.863,2.379,-1.412,1.408,-1.635,150.000,stop
1.935,-14.031,-13.415,-28.320,-27.954,1.075,0.770,4.146,3.405,2.724,2.115,2.398,-1.748,1.680,-1.725,150.000,stop
1.945,-14.322,-14.058,-30.396,-33.447,1.074,0.770,4.506,4.216,3.035,2.389,2.630,-1.876,2.152,-2.064,150.000,stop
