Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,M2_torque_command,M1_torque_command,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,torque_delay_ms,tag
0.005,0.194,3.117,0.549,-1.160,0.000,0.000,-11.186,-14.687,-0.225,-0.295,-11.152,0.034,-14.758,-0.072,250.000,
0.017,0.194,3.216,0.549,2.686,0.000,0.000,-11.186,-14.620,-1.025,-1.344,-11.152,0.034,-14.454,0.166,250.000,
0.025,0.199,3.243,0.671,2.319,0.000,0.000,-11.186,-14.669,-2.354,-3.086,-11.145,0.041,-14.526,0.143,250.000,
0.035,0.210,3.243,0.732,2.319,0.000,0.000,-11.196,-14.669,-3.916,-5.132,-11.151,0.045,-14.526,0.143,250.000,
0.045,0.216,3.243,0.549,2.319,0.000,0.000,-11.212,-14.669,-5.503,-7.211,-11.178,0.034,-14.526,0.143,250.000,
0.055,0.221,3.265,-0.427,1.343,0.000,0.000,-11.266,-14.741,-6.980,-9.145,-11.293,-0.026,-14.658,0.083,250.000,
0.065,0.216,3.265,-0.793,1.343,0.000,0.000,-11.278,-14.741,-8.271,-10.833,-11.327,-0.049,-14.658,0.083,250.000,
0.075,0.194,3.265,-0.610,1.343,0.000,0.000,-11.243,-14.741,-9.340,-12.230,-11.281,-0.038,-14.658,0.083,250.000,
0.085,0.194,3.270,-0.122,0.183,0.000,0.000,-11.219,-14.802,-10.178,-13.328,-11.227,-0.008,-14.790,0.011,250.000,
0.095,0.194,3.270,-0.122,0.183,0.000,0.000,-11.219,-14.802,-10.800,-14.150,-11.227,-0.008,-14.790,0.011,250.000,
0.105,0.194,3.270,-0.122,0.183,0.000,0.000,-11.219,-14.802,-11.232,-14.730,-11.227,-0.008,-14.790,0.011,250.000,
0.115,0.194,3.270,-0.122,0.183,0.000,0.000,-11.219,-14.802,-11.509,-15.107,-11.227,-0.008,-14.790,0.011,250.000,
0.125,0.194,3.254,-0.122,-0.916,0.000,0.000,-11.219,-14.837,-11.663,-15.325,-11.227,-0.008,-14.893,-0.056,250.000,
0.135,0.194,3.232,-0.122,-0.366,0.000,0.000,-11.219,-14.783,-11.726,-15.424,-11.227,-0.008,-14.806,-0.023,250.000,
0.145,0.188,3.227,0.061,-0.183,0.000,0.000,-11.204,-14.767,-11.725,-15.437,-11.200,0.004,-14.778,-0.011,250.000,
0.155,0.194,3.227,0.183,-0.183,0.000,0.000,-11.204,-14.767,-11.683,-15.391,-11.193,0.011,-14.778,-0.011,250.000,
0.165,0.194,3.216,0.183,-0.732,0.000,0.000,-11.204,-14.782,-11.618,-15.313,-11.193,0.011,-14.827,-0.045,250.000,
0.175,0.194,3.205,0.183,-1.404,0.000,0.000,-11.204,-14.803,-11.543,-15.219,-11.193,0.011,-14.890,-0.087,250.000,
0.185,0.139,3.205,-0.916,-1.404,0.000,0.000,-11.194,-14.803,-11.467,-15.126,-11.251,-0.056,-14.890,-0.087,250.000,
0.195,0.139,3.194,-0.916,-1.404,0.000,0.000,-11.194,-14.790,-11.397,-15.040,-11.251,-0.056,-14.877,-0.087,250.000,
0.205,0.128,3.161,-0.793,-1.465,0.000,0.000,-11.176,-14.755,-11.335,-14.964,-11.225,-0.049,-14.845,-0.090,250.000,
0.215,0.122,3.161,-0.488,-1.465,0.000,0.000,-11.154,-14.755,-11.283,-14.899,-11.184,-0.030,-14.845,-0.090,250.000,
0.225,0.117,3.150,-0.244,-0.854,0.000,0.000,-11.136,-14.710,-11.239,-14.845,-11.151,-0.015,-14.763,-0.053,250.000,
0.235,0.117,3.144,-0.183,-0.366,0.000,0.000,-11.133,-14.679,-11.203,-14.800,-11.144,-0.011,-14.702,-0.023,250.000,
0.245,0.117,3.139,-0.366,-0.305,0.000,0.000,-11.142,-14.670,-11.174,-14.762,-11.164,-0.023,-14.689,-0.019,250.000,
0.255,0.117,3.139,-0.366,-0.305,-0.225,-0.295,-11.142,-14.670,-11.153,-14.730,-11.164,-0.023,-14.689,-0.019,250.000,
0.265,0.111,3.133,-0.427,-0.366,-1.025,-1.344,-11.138,-14.666,-11.139,-14.705,-11.165,-0.026,-14.689,-0.023,250.000,
0.275,0.106,3.111,-0.549,-1.770,-2.354,-3.086,-11.138,-14.712,-11.129,-14.687,-11.172,-0.034,-14.821,-0.109,250.000,
0.285,0.089,3.089,-0.671,-2.563,-3.916,-5.132,-11.125,-14.728,-11.124,-14.676,-11.166,-0.041,-14.886,-0.158,250.000,
0.295,0.078,3.089,-0.610,-2.563,-5.503,-7.211,-11.109,-14.728,-11.120,-14.674,-11.147,-0.038,-14.886,-0.158,250.000,
0.305,0.073,3.062,-0.549,-2.380,-6.980,-9.145,-11.100,-14.686,-11.117,-14.675,-11.134,-0.034,-14.833,-0.147,250.000,
0.315,0.073,3.062,-0.549,-2.380,-8.271,-10.833,-11.100,-14.686,-11.114,-14.678,-11.134,-0.034,-14.833,-0.147,250.000,
0.325,0.062,3.034,-0.549,-1.160,-9.340,-12.230,-11.087,-14.590,-11.111,-14.679,-11.121,-0.034,-14.661,-0.072,250.000,
0.335,0.056,3.012,-0.793,-0.916,-10.178,-13.328,-11.093,-14.551,-11.107,-14.673,-11.142,-0.049,-14.608,-0.056,250.000,
0.345,0.040,3.012,-2.136,-0.916,-10.800,-14.150,-11.139,-14.551,-11.104,-14.660,-11.271,-0.132,-14.608,-0.056,250.000,
0.361,-0.037,3.001,-5.066,-0.671,-11.232,-14.730,-11.192,-14.526,-11.105,-14.643,-11.505,-0.313,-14.568,-0.041,250.000,
0.369,-0.114,3.001,-9.399,-0.671,-11.509,-15.107,-11.319,-14.526,-11.115,-14.623,-11.899,-0.580,-14.568,-0.041,250.000,
0.377,-0.141,3.001,-2.808,-0.610,-11.663,-15.325,-10.962,-14.523,-11.127,-14.602,-11.135,-0.173,-14.561,-0.038,250.000,
0.385,-0.097,2.913,1.404,-10.803,-11.726,-15.424,-10.805,-14.890,-11.126,-14.590,-10.718,0.087,-15.556,-0.667,250.000,
0.395,-0.097,2.913,1.404,-10.803,-11.725,-15.437,-10.805,-14.890,-11.103,-14.599,-10.718,0.087,-15.556,-0.667,250.000,
0.405,-0.097,2.913,1.404,-10.803,-11.683,-15.391,-10.805,-14.890,-11.064,-14.628,-10.718,0.087,-15.556,-0.667,250.000,
0.415,-0.125,2.826,-7.996,-5.981,-11.618,-15.313,-11.236,-14.594,-11.027,-14.662,-11.729,-0.493,-14.963,-0.369,250.000,
0.425,-0.542,2.826,-14.709,-5.981,-11.543,-15.219,-11.097,-14.594,-11.008,-14.684,-12.005,-0.908,-14.963,-0.369,250.000,
0.435,-0.542,2.826,-14.709,-5.981,-11.467,-15.126,-11.097,-14.594,-11.006,-14.691,-12.005,-0.908,-14.963,-0.369,250.000,
0.445,-0.542,2.913,-14.709,11.414,-11.397,-15.040,-11.097,-13.842,-11.012,-14.672,-12.005,-0.908,-13.138,0.704,250.000,
0.455,-0.916,3.117,-20.447,16.724,-11.335,-14.964,-10.906,-13.821,-11.019,-14.609,-12.167,-1.262,-12.789,1.032,250.000,
0.465,-1.234,3.249,-28.442,7.446,-11.283,-14.899,-10.744,-14.431,-11.015,-14.517,-12.499,-1.755,-13.971,0.459,250.000,
0.475,-1.515,3.298,-26.062,2.747,-11.239,-14.845,-10.389,-14.713,-10.987,-14.445,-11.997,-1.608,-14.544,0.169,250.000,
0.485,-1.712,3.386,-18.188,8.911,-11.203,-14.800,-9.916,-14.522,-10.918,-14.411,-11.038,-1.122,-13.972,0.550,250.000,
0.495,-1.883,3.479,-3.784,6.836,-11.174,-14.762,-8.995,-14.732,-10.785,-14.406,-9.229,-0.234,-14.310,0.422,250.000,
0.505,-1.883,3.479,-3.784,6.836,-11.153,-14.730,-8.995,-14.732,-10.574,-14.424,-9.229,-0.234,-14.310,0.422,250.000,
0.515,-1.921,3.485,-3.845,-1.953,-11.139,-14.705,-8.954,-15.164,-10.311,-14.470,-9.191,-0.237,-15.284,-0.121,250.000,
0.525,-1.921,3.232,-3.845,10.010,-11.129,-14.687,-8.954,-14.287,-10.034,-14.528,-9.191,-0.237,-13.670,0.618,250.000,
0.535,-1.954,3.232,-6.287,10.010,-11.124,-14.676,-9.038,-14.287,-9.772,-14.564,-9.426,-0.388,-13.670,0.618,250.000,
0.545,-2.053,3.386,-6.226,3.113,-11.120,-14.674,-8.921,-14.799,-9.540,-14.575,-9.305,-0.384,-14.607,0.192,250.000,
0.555,-2.086,3.430,-4.456,2.930,-11.117,-14.675,-8.795,-14.859,-9.342,-14.591,-9.070,-0.275,-14.679,0.181,250.000,
0.565,-2.135,3.507,-3.662,5.493,-11.114,-14.678,-8.698,-14.828,-9.171,-14.621,-8.924,-0.226,-14.489,0.339,250.000,
0.575,-2.135,3.507,-3.662,5.493,-11.111,-14.679,-8.698,-14.828,-9.026,-14.658,-8.924,-0.226,-14.489,0.339,250.000,
0.585,-2.157,3.584,-3.357,9.094,-11.107,-14.673,-8.657,-14.746,-8.905,-14.693,-8.864,-0.207,-14.185,0.561,250.000,
0.595,-2.190,3.671,-3.845,9.949,-11.104,-14.660,-8.644,-14.809,-8.809,-14.723,-8.881,-0.237,-14.195,0.614,250.000,
0.605,-2.240,3.671,-5.859,9.949,-11.105,-14.643,-8.688,-14.809,-8.735,-14.748,-9.049,-0.362,-14.195,0.614,250.000,
0.617,-2.311,3.671,-7.935,9.949,-11.115,-14.623,-8.708,-14.809,-8.683,-14.769,-9.198,-0.490,-14.195,0.614,250.000,
0.625,-2.399,3.787,-9.216,6.165,-11.127,-14.602,-8.672,-15.126,-8.651,-14.792,-9.241,-0.569,-14.746,0.380,250.000,
0.635,-2.399,3.814,-9.216,3.235,-11.126,-14.590,-8.672,-15.296,-8.632,-14.830,-9.241,-0.569,-15.097,0.200,250.000,
0.645,-2.734,3.798,-11.536,-1.404,-11.103,-14.599,-8.405,-15.506,-8.618,-14.893,-9.116,-0.712,-15.592,-0.087,250.000,
0.655,-2.734,3.737,-11.536,-5.554,-11.064,-14.628,-8.405,-15.633,-8.598,-14.981,-9.116,-0.712,-15.976,-0.343,250.000,
0.665,-2.844,3.655,-10.986,-7.568,-11.027,-14.662,-8.251,-15.619,-8.566,-15.087,-8.928,-0.678,-16.086,-0.467,250.000,
0.675,-2.948,3.556,-9.094,-8.179,-11.008,-14.684,-8.034,-15.528,-8.519,-15.196,-8.595,-0.561,-16.033,-0.505,250.000,
0.685,-3.025,3.446,-6.165,-9.766,-11.006,-14.691,-7.798,-15.455,-8.449,-15.293,-8.179,-0.380,-16.058,-0.603,250.000,
0.695,-3.080,3.309,-4.578,-11.536,-11.012,-14.672,-7.655,-15.353,-8.354,-15.368,-7.937,-0.282,-16.064,-0.712,250.000,
0.705,-3.130,3.161,-4.272,-11.963,-11.019,-14.609,-7.582,-15.199,-8.239,-15.414,-7.846,-0.264,-15.937,-0.738,250.000,
0.715,-3.179,3.161,-4.517,-11.963,-11.015,-14.517,-7.538,-15.199,-8.112,-15.429,-7.816,-0.279,-15.937,-0.738,250.000,
0.725,-3.234,3.023,-4.822,-11.230,-10.987,-14.445,-7.490,-15.025,-7.985,-15.416,-7.787,-0.298,-15.718,-0.693,250.000,
0.735,-3.289,2.633,-5.005,-10.925,-10.918,-14.411,-7.436,-14.579,-7.863,-15.372,-7.745,-0.309,-15.254,-0.674,250.000,
0.745,-3.344,2.518,-5.249,-9.399,-10.785,-14.406,-7.385,-14.391,-7.751,-15.284,-7.709,-0.324,-14.971,-0.580,250.000,
0.755,-3.410,2.518,-5.920,-9.399,-10.574,-14.424,-7.343,-14.391,-7.650,-15.160,-7.709,-0.365,-14.971,-0.580,250.000,
0.765,-3.410,2.425,-5.920,-8.301,-10.311,-14.470,-7.343,-14.235,-7.561,-15.016,-7.709,-0.365,-14.748,-0.512,250.000,
0.775,-3.651,2.331,-7.996,-8.789,-10.034,-14.528,-7.171,-14.149,-7.483,-14.862,-7.664,-0.493,-14.691,-0.542,250.000,
0.785,-3.750,2.232,-8.057,-10.071,-9.772,-14.564,-7.060,-14.091,-7.410,-14.707,-7.557,-0.497,-14.712,-0.621,250.000,
0.795,-3.844,2.122,-8.301,-11.292,-9.540,-14.575,-6.965,-14.016,-7.335,-14.557,-7.478,-0.512,-14.713,-0.697,250.000,
0.805,-3.943,1.996,-8.606,-13.062,-9.342,-14.591,-6.867,-13.929,-7.257,-14.418,-7.398,-0.531,-14.735,-0.806,250.000,
0.815,-3.943,1.996,-8.606,-13.062,-9.171,-14.621,-6.867,-13.929,-7.177,-14.291,-7.398,-0.531,-14.735,-0.806,250.000,
0.825,-4.047,1.683,-9.033,-15.137,-9.026,-14.658,-6.769,-13.638,-7.100,-14.174,-7.327,-0.557,-14.573,-0.934,250.000,
0.835,-4.047,1.529,-9.033,-13.489,-8.905,-14.693,-6.769,-13.420,-7.025,-14.058,-7.327,-0.557,-14.253,-0.832,250.000,
0.845,-4.151,1.265,-9.338,-10.986,-8.809,-14.723,-6.665,-13.017,-6.955,-13.929,-7.241,-0.576,-13.695,-0.678,250.000,
0.855,-4.470,1.150,-9.033,-9.949,-8.735,-14.748,-6.284,-12.828,-6.881,-13.777,-6.842,-0.557,-13.442,-0.614,250.000,
0.869,-4.574,1.046,-8.484,-9.216,-8.683,-14.769,-6.137,-12.667,-6.790,-13.604,-6.660,-0.524,-13.236,-0.569,250.000,
0.877,-4.679,0.947,-8.484,-8.911,-8.651,-14.792,-6.017,-12.535,-6.680,-13.418,-6.541,-0.524,-13.085,-0.550,250.000,
0.885,-4.679,0.848,-8.484,-10.071,-8.632,-14.830,-6.017,-12.480,-6.559,-13.230,-6.541,-0.524,-13.101,-0.621,250.000,
0.895,-4.783,0.722,-9.094,-12.451,-8.618,-14.893,-5.929,-12.455,-6.435,-13.049,-6.490,-0.561,-13.223,-0.768,250.000,
0.905,-4.783,0.595,-9.094,-11.108,-8.598,-14.981,-5.929,-12.238,-6.317,-12.882,-6.490,-0.561,-12.923,-0.685,250.000,
0.917,-5.025,0.507,-12.207,-6.836,-8.566,-15.087,-5.811,-11.912,-6.208,-12.721,-6.565,-0.753,-12.333,-0.422,250.000,
0.925,-5.168,0.447,-12.878,-4.517,-8.519,-15.196,-5.683,-11.727,-6.106,-12.555,-6.478,-0.795,-12.006,-0.279,250.000,
0.935,-5.332,0.414,-15.198,-2.380,-8.449,-15.293,-5.615,-11.586,-6.008,-12.383,-6.553,-0.938,-11.733,-0.147,250.000,
0.945,-5.838,0.414,-28.137,-2.380,-8.354,-15.368,-5.575,-11.586,-5.914,-12.212,-7.311,-1.736,-11.733,-0.147,250.000,
0.955,-5.838,0.425,-28.137,1.831,-8.239,-15.414,-5.575,-11.392,-5.827,-12.048,-7.311,-1.736,-11.279,0.113,250.000,
0.965,-6.222,0.480,-37.537,5.310,-8.112,-15.429,-5.033,-11.283,-5.740,-11.891,-7.350,-2.316,-10.955,0.328,250.000,
0.975,-6.695,0.595,-46.631,2.869,-7.985,-15.416,-4.014,-11.539,-5.618,-11.750,-6.891,-2.877,-11.362,0.177,250.000,
0.985,-7.804,0.595,-55.359,2.869,-7.863,-15.372,-2.146,-11.539,-5.394,-11.637,-5.562,-3.416,-11.362,0.177,250.000,
0.995,-8.392,0.628,-54.932,1.587,-7.751,-15.284,-1.504,-11.641,-5.014,-11.558,-4.893,-3.390,-11.543,0.098,250.000,
1.005,-8.958,0.645,-51.880,-0.122,-7.650,-15.160,-1.074,-11.744,-4.492,-11.515,-4.276,-3.201,-11.751,-0.008,250.000,
1.015,-9.485,0.645,-46.265,-0.122,-7.561,-15.016,-0.845,-11.744,-3.887,-11.503,-3.700,-2.855,-11.751,-0.008,250.000,
1.025,-9.485,0.634,-46.265,-2.625,-7.483,-14.862,-0.845,-11.853,-3.260,-11.517,-3.700,-2.855,-12.015,-0.162,250.000,
1.035,-9.925,0.634,-38.086,-2.625,-7.410,-14.707,-0.686,-11.853,-2.660,-11.551,-3.036,-2.350,-12.015,-0.162,250.000,
1.045,-10.293,0.639,-34.241,3.662,-7.335,-14.557,-0.298,-11.551,-2.112,-11.591,-2.411,-2.113,-11.325,0.226,250.000,
1.055,-10.902,0.711,-27.893,8.667,-7.257,-14.418,0.405,-11.384,-1.609,-11.616,-1.317,-1.721,-10.849,0.535,250.000,
1.065,-10.902,0.815,-27.893,10.071,-7.177,-14.291,0.405,-11.435,-1.138,-11.618,-1.317,-1.721,-10.814,0.621,250.000,
1.075,-10.902,0.919,-27.893,10.986,-7.100,-14.174,0.405,-11.511,-0.712,-11.605,-1.317,-1.721,-10.834,0.678,250.000,
1.085,-10.902,1.013,-27.893,9.399,-7.025,-14.058,0.405,-11.701,-0.350,-11.591,-1.317,-1.721,-11.121,0.580,250.000,
1.095,-11.139,1.013,-22.583,9.399,-6.955,-13.929,0.760,-11.701,-0.049,-11.588,-0.634,-1.394,-11.121,0.580,250.000,
1.105,-11.644,1.090,-12.817,2.502,-6.881,-13.777,1.599,-12.136,0.218,-11.603,0.808,-0.791,-11.981,0.154,250.000,
1.117,-11.748,1.090,-8.301,2.502,-6.790,-13.604,1.896,-12.136,0.490,-11.647,1.383,-0.512,-11.981,0.154,250.000,
1.125,-11.908,1.090,-5.432,2.502,-6.680,-13.418,2.181,-12.136,0.776,-11.715,1.846,-0.335,-11.981,0.154,250.000,
1.137,-11.974,1.403,-4.272,4.517,-6.559,-13.230,2.295,-12.404,1.070,-11.797,2.032,-0.264,-12.125,0.279,250.000,
1.145,-12.018,1.408,-2.258,-1.221,-6.435,-13.049,2.419,-12.690,1.357,-11.899,2.280,-0.139,-12.765,-0.075,250.000,
1.155,-12.018,1.408,-2.258,-1.221,-6.317,-12.882,2.419,-12.690,1.623,-12.022,2.280,-0.139,-12.765,-0.075,250.000,
1.165,-12.040,1.348,0.061,-7.080,-6.208,-12.721,2.531,-12.911,1.861,-12.159,2.535,0.004,-13.348,-0.437,250.000,
1.175,-12.040,1.348,0.061,-7.080,-6.106,-12.555,2.531,-12.911,2.065,-12.303,2.535,0.004,-13.348,-0.437,250.000,
1.185,-11.968,1.348,7.324,-7.080,-6.008,-12.383,2.728,-12.911,2.237,-12.444,3.180,0.452,-13.348,-0.437,250.000,
1.197,-11.880,1.254,10.803,-9.827,-5.914,-12.212,2.763,-12.944,2.383,-12.573,3.430,0.667,-13.551,-0.606,250.000,
1.205,-11.622,1.254,16.602,-9.827,-5.827,-12.048,2.690,-12.944,2.506,-12.684,3.714,1.024,-13.551,-0.606,250.000,
1.215,-11.622,1.178,16.602,-4.761,-5.740,-11.891,2.690,-12.591,2.600,-12.770,3.714,1.024,-12.885,-0.294,250.000,
1.225,-11.468,1.178,17.639,1.892,-5.618,-11.750,2.559,-12.269,2.666,-12.811,3.648,1.088,-12.152,0.117,250.000,
1.237,-11.303,1.298,19.592,7.202,-5.394,-11.637,2.444,-12.148,2.699,-12.798,3.653,1.209,-11.703,0.444,250.000,
1.245,-11.303,1.298,19.592,7.202,-5.014,-11.558,2.444,-12.148,2.703,-12.739,3.653,1.209,-11.703,0.444,250.000,
1.257,-11.012,1.513,15.808,10.254,-4.492,-11.515,2.004,-12.247,2.675,-12.657,2.979,0.975,-11.614,0.633,250.000,
1.265,-10.727,1.694,22.766,6.470,-3.887,-11.503,1.920,-12.649,2.611,-12.577,3.324,1.405,-12.250,0.399,250.000,
1.275,-10.727,1.864,22.766,11.108,-3.260,-11.517,1.920,-12.619,2.516,-12.522,3.324,1.405,-11.933,0.685,250.000,
1.285,-10.727,1.864,22.766,11.108,-2.660,-11.551,1.920,-12.619,2.407,-12.496,3.324,1.405,-11.933,0.685,250.000,
1.297,-9.974,1.996,37.109,12.756,-2.112,-11.591,1.205,-12.692,2.283,-12.491,3.495,2.290,-11.905,0.787,250.000,
1.305,-9.974,2.111,37.109,10.193,-1.609,-11.616,1.205,-12.956,2.132,-12.507,3.495,2.290,-12.327,0.629,250.000,
1.315,-9.974,2.177,37.109,3.845,-1.138,-11.618,1.205,-13.346,1.960,-12.556,3.495,2.290,-13.108,0.237,250.000,
1.325,-9.974,2.128,37.109,-4.333,-0.712,-11.605,1.205,-13.685,1.790,-12.650,3.495,2.290,-13.953,-0.267,250.000,
1.337,-9.233,2.095,26.550,-2.686,-0.350,-11.591,0.391,-13.561,1.617,-12.784,2.029,1.638,-13.727,-0.166,250.000,
1.346,-9.233,2.095,26.550,-2.686,-0.049,-11.588,0.391,-13.561,1.424,-12.935,2.029,1.638,-13.727,-0.166,250.000,
1.357,-9.233,2.084,26.550,-0.061,0.218,-11.603,0.391,-13.424,1.217,-13.079,2.029,1.638,-13.428,-0.004,250.000,
1.366,-9.046,2.073,23.071,-0.610,0.490,-11.647,0.110,-13.437,1.012,-13.203,1.534,1.424,-13.475,-0.038,250.000,
1.377,-8.897,2.029,4.639,-3.906,0.776,-11.715,-0.715,-13.546,0.798,-13.303,-0.429,0.286,-13.787,-0.241,250.000,
1.386,-8.897,1.980,4.639,-2.808,1.070,-11.797,-0.715,-13.432,0.555,-13.382,-0.429,0.286,-13.606,-0.173,250.000,
1.397,-8.771,1.914,21.606,-0.977,1.357,-11.899,-0.237,-13.269,0.307,-13.436,1.096,1.333,-13.329,-0.060,250.000,
1.406,-8.315,1.914,26.001,-0.977,1.623,-12.022,-0.599,-13.269,0.088,-13.460,1.005,1.604,-13.329,-0.060,250.000,
1.416,-8.200,1.897,10.620,0.854,1.861,-12.159,-1.254,-13.162,-0.114,-13.458,-0.599,0.655,-13.109,0.053,250.000,
1.426,-8.200,1.908,10.620,3.296,2.065,-12.303,-1.254,-13.057,-0.322,-13.433,-0.599,0.655,-12.853,0.203,250.000,
1.441,-8.117,1.941,10.193,3.967,2.237,-12.444,-1.360,-13.063,-0.533,-13.389,-0.731,0.629,-12.818,0.245,250.000,
1.449,-8.117,1.941,10.193,3.967,2.383,-12.573,-1.360,-13.063,-0.732,-13.334,-0.731,0.629,-12.818,0.245,250.000,
1.457,-7.953,1.985,17.883,-1.709,2.506,-12.684,-1.262,-13.387,-0.908,-13.284,-0.159,1.104,-13.492,-0.105,250.000,
1.466,-7.953,1.985,17.883,-1.709,2.600,-12.770,-1.262,-13.387,-1.052,-13.254,-0.159,1.104,-13.492,-0.105,250.000,
1.481,-7.035,1.947,34.485,-7.019,2.666,-12.811,-1.902,-13.612,-1.173,-13.249,0.226,2.128,-14.045,-0.433,250.000,
1.497,-6.596,1.947,44.800,-7.019,2.699,-12.798,-2.371,-13.612,-1.307,-13.271,0.393,2.764,-14.045,-0.433,250.000,
1.513,-6.085,1.947,50.171,-7.019,2.703,-12.739,-2.939,-13.612,-1.480,-13.312,0.156,3.096,-14.045,-0.433,250.000,
1.529,-5.514,1.831,55.359,-15.930,2.675,-12.657,-3.581,-13.826,-1.709,-13.367,-0.165,3.416,-14.809,-0.983,250.000,
1.545,-5.514,1.612,55.359,-26.550,2.611,-12.577,-3.581,-13.817,-1.994,-13.435,-0.165,3.416,-15.455,-1.638,250.000,
1.561,-4.920,1.612,54.749,-26.550,2.516,-12.522,-4.200,-13.817,-2.317,-13.509,-0.822,3.378,-15.455,-1.638,250.000,
1.577,-4.421,1.309,49.133,-34.241,2.407,-12.496,-4.696,-13.529,-2.672,-13.576,-1.665,3.032,-15.642,-2.113,250.000,
1.585,-3.987,1.309,41.138,-34.241,2.283,-12.491,-5.140,-13.529,-3.062,-13.620,-2.602,2.538,-15.642,-2.113,250.000,
1.593,-3.646,-0.712,30.273,-44.250,2.132,-12.507,-5.600,-10.948,-3.479,-13.590,-3.732,1.868,-13.678,-2.731,250.000,
1.601,-3.316,-1.481,29.785,-39.185,1.960,-12.556,-5.981,-10.293,-3.916,-13.397,-4.143,1.838,-12.711,-2.418,250.000,
1.609,-2.998,-1.866,28.748,-41.748,1.790,-12.650,-6.372,-9.756,-4.362,-13.026,-4.598,1.774,-12.333,-2.576,250.000,
1.617,-2.635,-2.300,33.936,-46.448,1.617,-12.784,-6.639,-9.049,-4.807,-12.522,-4.545,2.094,-11.915,-2.866,250.000,
1.625,-2.223,-2.767,38.330,-48.645,1.424,-12.935,-7.043,-8.384,-5.242,-11.921,-4.677,2.365,-11.386,-3.002,250.000,
1.633,-1.767,-3.634,44.067,-46.814,1.217,-13.079,-7.514,-7.502,-5.667,-11.247,-4.795,2.719,-10.391,-2.889,250.000,
1.641,-1.256,-4.112,48.584,-52.795,1.012,-13.203,-8.061,-6.574,-6.090,-10.513,-5.063,2.998,-9.832,-3.258,250.000,
1.649,-0.751,-4.112,47.852,-52.795,0.798,-13.303,-8.604,-6.574,-6.519,-9.744,-5.651,2.953,-9.832,-3.258,250.000,
1.657,-0.751,-4.112,47.852,-52.795,0.555,-13.382,-8.604,-6.574,-6.951,-8.996,-5.651,2.953,-9.832,-3.258,250.000,
1.665,-0.246,-5.151,47.729,-54.443,0.307,-13.436,-9.152,-5.264,-7.372,-8.296,-6.207,2.945,-8.624,-3.360,250.000,
1.673,0.260,-5.151,48.706,-54.443,0.088,-13.460,-9.702,-5.264,-7.785,-7.630,-6.696,3.005,-8.624,-3.360,250.000,
1.681,0.260,-6.172,48.706,-55.420,-0.114,-13.458,-9.702,-4.018,-8.192,-6.987,-6.696,3.005,-7.438,-3.420,250.000,
1.689,1.611,-6.667,45.105,-52.063,-0.322,-13.433,-11.213,-3.690,-8.606,-6.355,-8.429,2.783,-6.902,-3.213,250.000,
1.697,2.495,-7.106,42.236,-47.058,-0.533,-13.389,-12.228,-3.518,-9.070,-5.739,-9.622,2.606,-6.422,-2.904,250.000,
1.705,2.896,-7.491,40.649,-42.236,-0.732,-13.334,-12.715,-3.358,-9.611,-5.165,-10.207,2.508,-5.964,-2.606,250.000,
1.713,2.896,-7.491,40.649,-42.236,-0.908,-13.284,-12.715,-3.358,-10.198,-4.655,-10.207,2.508,-5.964,-2.606,250.000,
1.721,3.748,-8.161,41.931,-36.194,-1.052,-13.254,-13.661,-2.832,-10.795,-4.214,-11.073,2.587,-5.065,-2.233,250.000,
1.729,3.748,-8.523,41.931,-38.269,-1.173,-13.249,-13.661,-2.347,-11.389,-3.820,-11.073,2.587,-4.709,-2.361,250.000,
1.737,3.748,-8.935,41.931,-47.668,-1.307,-13.271,-13.661,-1.384,-11.953,-3.440,-11.073,2.587,-4.326,-2.941,250.000,
1.753,4.561,-9.974,37.415,-60.608,-1.480,-13.312,-14.715,0.780,-12.473,-3.007,-12.407,2.309,-2.960,-3.740,250.000,
1.761,5.242,-9.974,32.471,-60.608,-1.709,-13.367,-15.667,0.780,-12.984,-2.468,-13.664,2.004,-2.960,-3.740,250.000,
1.769,5.561,-10.534,30.762,-60.730,-1.994,-13.435,-16.096,1.433,-13.517,-1.849,-14.198,1.898,-2.315,-3.747,250.000,
1.777,5.561,-11.083,30.762,-58.228,-2.317,-13.509,-16.096,1.845,-14.058,-1.193,-14.198,1.898,-1.748,-3.593,250.000,
1.786,6.110,-11.083,26.245,-58.228,-2.672,-13.576,-16.917,1.845,-14.585,-0.536,-15.297,1.619,-1.748,-3.593,250.000,
1.797,6.110,-11.594,26.245,-51.147,-3.062,-13.620,-16.917,1.892,-15.094,0.077,-15.297,1.619,-1.264,-3.156,250.000,
1.806,6.346,-12.374,24.841,-32.532,-3.479,-13.590,-17.262,2.184,-15.573,0.621,-15.729,1.533,0.177,-2.007,250.000,
1.817,6.582,-12.583,23.804,-19.226,-3.916,-13.397,-17.593,2.480,-16.016,1.096,-16.124,1.469,1.294,-1.186,250.000,
1.826,6.868,-12.682,29.419,-11.780,-4.362,-13.026,-17.678,2.799,-16.422,1.512,-15.862,1.815,2.073,-0.727,250.000,
1.837,7.549,-12.682,33.936,-11.780,-4.807,-12.522,-18.302,2.799,-16.794,1.876,-16.208,2.094,2.073,-0.727,250.000,
