Time_ms,imu_LTx,imu_RTx,imu_Lvel,imu_Rvel,M2_torque_command,M1_torque_command,raw_LExoTorque,raw_RExoTorque,filtered_LExoTorque,filtered_RExoTorque,L_P,L_D,R_P,R_D,torque_delay_ms,tag
0.010,2.155,-24.735,-109.253,88.318,0.000,0.000,-2.483,7.202,-0.014,0.040,4.259,-6.742,1.752,5.450,100.000,
0.024,0.771,-23.949,-115.112,76.233,0.000,0.000,-2.560,6.797,-0.066,0.189,4.543,-7.103,2.093,4.704,100.000,
0.032,-1.800,-23.081,-116.089,71.045,0.000,0.000,-2.371,6.570,-0.162,0.455,4.793,-7.163,2.186,4.384,100.000,
0.040,-3.283,-22.361,-143.494,74.341,0.000,0.000,-3.507,6.590,-0.295,0.805,5.348,-8.855,2.002,4.587,100.000,
0.050,-3.283,-21.664,-143.494,67.017,0.000,0.000,-3.507,6.311,-0.466,1.213,5.348,-8.855,2.175,4.135,100.000,
0.060,-4.887,-21.664,-152.527,67.017,0.000,0.000,-3.841,6.311,-0.673,1.653,5.571,-9.412,2.175,4.135,100.000,
0.070,-6.491,-21.664,-155.945,67.017,0.000,0.000,-3.922,6.311,-0.907,2.109,5.701,-9.623,2.175,4.135,100.000,
0.080,-8.199,-19.818,-169.617,74.341,0.000,0.000,-4.529,6.307,-1.165,2.568,5.938,-10.466,1.720,4.587,100.000,
0.090,-10.017,-19.027,-179.810,82.092,0.000,0.000,-4.983,6.407,-1.444,3.018,6.113,-11.095,1.341,5.066,100.000,
0.100,-11.830,-18.154,-177.429,90.027,0.000,0.000,-4.795,6.462,-1.743,3.454,6.154,-10.949,0.907,5.555,100.000,
0.110,-15.143,-17.214,-157.471,94.849,-0.014,0.040,-3.644,6.320,-2.045,3.868,6.073,-9.717,0.467,5.853,100.000,
0.120,-15.143,-16.198,-157.471,100.586,-0.066,0.189,-3.644,5.597,-2.329,4.251,6.073,-9.717,-0.610,6.207,100.000,
0.130,-16.675,-16.198,-151.367,100.586,-0.162,0.455,-3.278,5.597,-2.583,4.592,6.062,-9.340,-0.610,6.207,100.000,
0.140,-18.136,-14.133,-142.883,100.830,-0.295,0.805,-2.793,3.452,-2.801,4.875,6.024,-8.817,-2.770,6.222,100.000,
0.150,-19.455,-13.111,-128.601,98.816,-0.466,1.213,-2.017,2.508,-2.974,5.077,5.919,-7.936,-3.590,6.098,100.000,
0.160,-20.559,-12.155,-117.065,91.309,-0.673,1.653,-1.394,1.950,-3.092,5.184,5.829,-7.224,-3.684,5.634,100.000,
0.170,-22.690,-11.309,-100.525,82.947,-0.907,2.109,-0.494,1.586,-3.148,5.199,5.709,-6.203,-3.533,5.118,100.000,
0.180,-23.602,-10.496,-88.745,82.397,-1.165,2.568,0.120,0.794,-3.135,5.128,5.596,-5.476,-4.290,5.084,100.000,
0.190,-23.602,-9.612,-88.745,91.064,-1.444,3.018,0.120,-0.448,-3.056,4.973,5.596,-5.476,-6.067,5.619,100.000,
0.200,-24.420,-8.612,-80.444,99.792,-1.743,3.454,0.555,-1.495,-2.920,4.730,5.519,-4.964,-7.653,6.158,100.000,
0.210,-25.184,-7.502,-74.707,109.375,-2.045,3.868,0.859,-2.363,-2.734,4.398,5.469,-4.610,-9.112,6.749,100.000,
0.220,-25.865,-6.316,-64.514,117.737,-2.329,4.251,1.374,-3.067,-2.505,3.983,5.355,-3.981,-10.332,7.265,100.000,
0.230,-26.431,-5.075,-51.514,120.667,-2.583,4.592,2.011,-3.697,-2.235,3.495,5.190,-3.179,-11.143,7.446,100.000,
0.240,-27.140,-3.806,-25.574,125.305,-2.801,4.875,3.228,-4.213,-1.921,2.946,4.806,-1.578,-11.945,7.732,100.000,
0.250,-27.140,-2.471,-25.574,130.005,-2.974,5.077,3.228,-4.630,-1.562,2.347,4.806,-1.578,-12.652,8.022,100.000,
0.260,-27.266,-1.152,-4.028,127.686,-3.092,5.184,4.170,-5.138,-1.164,1.713,4.418,-0.249,-13.017,7.879,100.000,
0.270,-27.101,0.122,26.672,126.526,-3.148,5.199,5.396,-5.552,-0.725,1.054,3.750,1.646,-13.360,7.807,100.000,
0.280,-26.612,0.122,60.181,126.526,-3.135,5.128,6.550,-5.552,-0.238,0.381,2.836,3.714,-13.360,7.807,100.000,
0.290,-25.827,1.309,87.280,118.164,-3.056,4.973,7.285,-6.149,0.300,-0.292,1.899,5.386,-13.441,7.292,100.000,
0.300,-24.871,2.424,100.708,114.624,-2.920,4.730,7.547,-6.555,0.883,-0.959,1.332,6.214,-13.628,7.073,100.000,
0.310,-23.185,4.242,63.965,74.890,-2.734,4.398,6.372,-8.236,1.490,-1.625,2.425,3.947,-12.857,4.621,100.000,
0.320,-22.959,4.242,10.986,74.890,-2.505,3.983,4.531,-8.236,2.081,-2.296,3.853,0.678,-12.857,4.621,100.000,
0.330,-22.959,5.313,10.986,47.302,-2.235,3.495,4.531,-9.086,2.618,-2.969,3.853,0.678,-12.005,2.919,100.000,
0.340,-22.959,5.692,10.986,37.659,-1.921,2.946,4.531,-9.328,3.091,-3.641,3.853,0.678,-11.652,2.324,100.000,
0.350,-22.959,6.038,10.986,36.438,-1.562,2.347,4.531,-9.481,3.501,-4.304,3.853,0.678,-11.730,2.248,100.000,
0.360,-25.091,6.417,-77.637,39.612,-1.164,1.713,0.713,-9.603,3.832,-4.950,5.504,-4.791,-12.047,2.444,100.000,
0.370,-25.618,6.851,-49.011,43.945,-0.725,1.054,2.098,-9.706,4.056,-5.570,5.123,-3.024,-12.418,2.712,100.000,
0.380,-27.804,6.851,-164.368,43.945,-0.238,0.381,-3.737,-9.706,4.152,-6.158,6.405,-10.143,-12.418,2.712,100.000,
0.390,-29.287,6.851,-125.610,43.945,0.300,-0.292,-1.635,-9.706,4.098,-6.707,6.116,-7.751,-12.418,2.712,100.000,
0.400,-29.287,8.104,-125.610,31.738,0.883,-0.959,-1.635,-10.331,3.916,-7.217,6.116,-7.751,-12.290,1.958,100.000,
0.410,-29.694,8.104,-8.972,31.738,1.490,-1.625,4.066,-10.331,3.679,-7.691,4.619,-0.554,-12.290,1.958,100.000,
0.420,-29.276,8.422,53.223,23.987,2.081,-2.296,6.508,-10.537,3.480,-8.130,3.224,3.284,-12.017,1.480,100.000,
0.430,-28.793,8.620,45.471,9.216,2.618,-2.969,6.198,-10.673,3.372,-8.535,3.392,2.806,-11.242,0.569,100.000,
0.440,-28.398,8.620,40.344,9.216,3.091,-3.641,5.987,-10.673,3.349,-8.906,3.498,2.490,-11.242,0.569,100.000,
0.450,-28.073,8.543,28.076,-18.433,3.501,-4.304,5.508,-9.978,3.387,-9.238,3.775,1.732,-8.840,-1.137,100.000,
0.460,-27.156,8.389,78.735,-21.729,3.832,-4.950,7.168,-9.731,3.477,-9.523,2.309,4.858,-8.391,-1.341,100.000,
0.470,-27.156,8.186,78.735,-31.616,4.056,-5.570,7.168,-9.077,3.621,-9.753,2.309,4.858,-7.126,-1.951,100.000,
0.480,-27.315,7.587,-55.847,-77.209,4.152,-6.158,1.836,-5.619,3.786,-9.907,5.283,-3.446,-0.855,-4.764,100.000,
0.490,-28.716,6.538,-145.447,-113.159,4.098,-6.707,-2.701,-3.438,3.879,-9.943,6.274,-8.975,3.545,-6.983,100.000,
0.500,-29.337,6.538,-28.137,-113.159,3.916,-7.217,3.197,-3.438,3.866,-9.839,4.933,-1.736,3.545,-6.983,100.000,
0.510,-28.749,6.538,72.815,-113.159,3.679,-7.691,7.127,-3.438,3.829,-9.614,2.633,4.493,3.545,-6.983,100.000,
0.520,-26.876,2.577,95.520,-167.725,3.480,-8.130,7.615,-5.056,3.854,-9.306,1.721,5.894,5.294,-10.350,100.000,
0.530,-26.003,0.666,84.656,-199.524,3.372,-8.535,7.230,-6.473,3.952,-8.964,2.006,5.224,5.839,-12.312,100.000,
0.540,-26.003,-1.433,84.656,-210.510,3.349,-8.906,7.230,-6.926,4.106,-8.629,2.006,5.224,6.064,-12.990,100.000,
0.550,-25.255,-3.487,71.289,-209.167,3.387,-9.238,6.775,-6.766,4.296,-8.320,2.376,4.399,6.141,-12.907,100.000,
0.560,-24.728,-5.497,48.340,-197.998,3.477,-9.523,6.014,-6.103,4.501,-8.035,3.031,2.983,6.115,-12.218,100.000,
0.570,-24.107,-7.354,57.373,-182.678,3.621,-9.753,6.255,-5.234,4.704,-7.763,2.714,3.540,6.038,-11.272,100.000,
0.580,-23.316,-9.288,86.548,-197.205,3.786,-9.907,7.006,-5.922,4.904,-7.498,1.665,5.341,6.247,-12.169,100.000,
0.590,-22.410,-11.392,90.942,-211.304,3.879,-9.943,7.023,-6.613,5.107,-7.251,1.412,5.612,6.426,-13.039,100.000,
0.600,-20.663,-13.594,89.478,-221.680,3.866,-9.839,6.788,-7.124,5.311,-7.037,1.266,5.521,6.555,-13.679,100.000,
0.610,-20.663,-15.830,89.478,-221.924,3.829,-9.614,6.788,-7.092,5.508,-6.866,1.266,5.521,6.602,-13.694,100.000,
0.620,-19.724,-17.923,94.543,-204.834,3.854,-9.306,6.788,-6.112,5.694,-6.728,0.954,5.834,6.528,-12.640,100.000,
0.630,-18.741,-19.890,100.708,-195.984,3.952,-8.964,6.752,-5.590,5.867,-6.606,0.538,6.214,6.504,-12.094,100.000,
0.640,-17.614,-19.890,117.310,-195.984,4.106,-8.629,6.199,-5.590,6.022,-6.489,-1.039,7.239,6.504,-12.094,100.000,
0.650,-17.614,-23.757,117.310,-191.833,4.296,-8.320,6.199,-5.299,6.154,-6.374,-1.039,7.239,6.539,-11.837,100.000,
0.660,-16.307,-25.586,131.653,-180.176,4.501,-8.035,4.547,-4.632,6.251,-6.256,-3.577,8.124,6.486,-11.118,100.000,
0.670,-12.297,-27.278,125.977,-166.260,4.704,-7.763,1.017,-3.848,6.280,-6.125,-6.757,7.774,6.412,-10.259,100.000,
0.680,-12.297,-28.843,125.977,-153.259,4.904,-7.498,1.017,-3.120,6.207,-5.969,-6.757,7.774,6.337,-9.457,100.000,
0.690,-11.023,-30.167,127.319,-139.832,5.107,-7.251,-0.023,-2.379,6.027,-5.782,-7.879,7.856,6.249,-8.629,100.000,
0.700,-9.726,-31.486,128.723,-126.770,5.311,-7.037,-0.941,-1.664,5.750,-5.556,-8.884,7.943,6.159,-7.823,100.000,
0.710,-8.435,-32.700,128.784,-116.699,5.508,-6.866,-1.774,-1.114,5.380,-5.290,-9.720,7.947,6.087,-7.201,100.000,
0.720,-7.123,-33.859,132.080,-110.229,5.694,-6.728,-2.511,-0.758,4.926,-4.986,-10.662,8.150,6.043,-6.802,100.000,
0.730,-4.579,-34.968,125.000,-103.943,5.867,-6.606,-3.875,-0.415,4.393,-4.648,-11.588,7.713,5.999,-6.414,100.000,
0.740,-3.376,-36.001,120.239,-93.262,6.022,-6.489,-4.488,0.154,3.788,-4.283,-11.908,7.420,5.909,-5.755,100.000,
0.750,-3.376,-36.858,120.239,-72.693,6.154,-6.374,-4.488,1.221,3.123,-3.889,-11.908,7.420,5.706,-4.486,100.000,
0.760,-3.376,-37.462,120.239,-46.204,6.251,-6.256,-4.488,2.549,2.422,-3.459,-11.908,7.420,5.401,-2.851,100.000,
0.770,-3.376,-37.786,120.239,-19.775,6.280,-6.125,-4.488,3.821,1.707,-2.982,-11.908,7.420,5.041,-1.220,100.000,
0.780,-0.234,-37.786,87.097,-19.775,6.207,-5.969,-6.346,3.821,0.987,-2.456,-11.720,5.374,5.041,-1.220,100.000,
0.790,0.562,-37.704,79.163,24.170,6.027,-5.782,-6.780,5.792,0.256,-1.884,-11.665,4.885,4.300,1.491,100.000,
0.800,2.216,-37.347,92.407,44.373,5.750,-5.556,-7.164,6.609,-0.485,-1.263,-12.866,5.702,3.871,2.738,100.000,
0.810,3.155,-36.798,94.482,61.035,5.380,-5.290,-7.391,7.230,-1.226,-0.592,-13.222,5.830,3.464,3.766,100.000,
0.820,3.155,-36.133,94.482,69.946,4.926,-4.986,-7.391,7.524,-1.955,0.117,-13.222,5.830,3.208,4.316,100.000,
0.830,4.095,-35.215,95.154,69.946,4.393,-4.648,-7.623,7.472,-2.660,0.847,-13.495,5.872,3.156,4.316,100.000,
0.840,5.072,-34.573,99.487,62.195,3.788,-4.283,-7.702,7.156,-3.334,1.577,-13.841,6.139,3.318,3.838,100.000,
0.850,5.072,-34.573,99.487,62.195,3.123,-3.889,-7.702,7.156,-3.970,2.287,-13.841,6.139,3.318,3.838,100.000,
0.860,7.160,-33.436,106.018,50.903,2.422,-3.459,-7.812,6.676,-4.563,2.961,-14.354,6.542,3.535,3.141,100.000,
0.870,9.236,-33.265,104.004,0.366,1.707,-2.982,-8.170,4.607,-5.111,3.574,-14.588,6.418,4.584,0.023,100.000,
0.880,10.258,-33.903,101.074,-84.412,0.987,-2.456,-8.419,0.580,-5.617,4.077,-14.656,6.237,5.789,-5.209,100.000,
0.890,10.258,-34.853,101.074,-89.111,0.256,-1.884,-8.419,0.354,-6.083,4.424,-14.656,6.237,5.852,-5.499,100.000,
0.900,11.120,-35.375,86.609,-44.922,-0.485,-1.263,-9.215,2.573,-6.513,4.624,-14.560,5.344,5.345,-2.772,100.000,
0.910,11.851,-35.897,68.665,-58.350,-1.226,-0.592,-10.133,1.925,-6.917,4.724,-14.370,4.237,5.525,-3.601,100.000,
0.920,12.411,-35.897,53.162,-58.350,-1.955,0.117,-10.873,1.925,-7.312,4.745,-14.153,3.280,5.525,-3.601,100.000,
0.930,12.834,-36.347,40.039,25.208,-2.660,0.847,-11.442,5.787,-7.705,4.721,-13.912,2.471,4.232,1.555,100.000,
0.940,13.279,-35.732,11.536,69.092,-3.334,1.577,-12.353,7.471,-8.105,4.713,-13.065,0.712,3.208,4.263,100.000,
0.950,13.279,-35.018,-2.563,71.472,-3.970,2.287,-12.590,7.515,-8.516,4.759,-12.432,-0.158,3.105,4.410,100.000,
0.960,13.279,-34.392,-2.563,59.082,-4.563,2.961,-12.590,7.031,-8.934,4.853,-12.432,-0.158,3.386,3.646,100.000,
0.976,13.131,-34.062,-16.785,31.982,-5.111,3.574,-12.619,5.971,-9.350,4.975,-11.583,-1.036,3.998,1.974,100.000,
0.992,12.862,-33.392,-27.832,86.365,-5.617,4.077,-12.361,7.913,-9.754,5.110,-10.643,-1.717,2.584,5.329,100.000,
1.008,12.505,-32.573,-36.987,63.477,-6.083,4.424,-11.885,7.084,-10.134,5.266,-9.603,-2.282,3.167,3.917,100.000,
1.016,12.505,-32.919,-36.987,-68.481,-6.513,4.624,-11.885,1.366,-10.480,5.403,-9.603,-2.282,5.592,-4.226,100.000,
1.024,8.874,-33.787,-156.128,-65.430,-6.917,4.724,-5.142,1.535,-10.751,5.457,4.492,-9.634,5.572,-4.037,100.000,
1.032,8.874,-33.573,-156.128,57.617,-7.312,4.745,-5.142,6.932,-10.880,5.442,4.492,-9.634,3.377,3.555,100.000,
1.040,7.566,-32.892,-125.427,73.547,-7.705,4.721,-3.893,7.454,-10.850,5.435,3.847,-7.740,2.916,4.538,100.000,
1.048,6.396,-32.178,-113.525,77.515,-8.105,4.713,-3.390,7.538,-10.676,5.473,3.615,-7.005,2.755,4.783,100.000,
1.056,5.193,-32.178,-120.056,77.515,-8.516,4.759,-3.296,7.538,-10.377,5.548,4.112,-7.408,2.755,4.783,100.000,
1.064,5.193,-31.299,-120.056,92.834,-8.934,4.853,-3.296,7.948,-9.981,5.655,4.112,-7.408,2.219,5.729,100.000,
1.072,3.847,-30.272,-123.108,104.126,-9.350,4.975,-3.226,8.182,-9.516,5.790,4.370,-7.597,1.757,6.425,100.000,
1.080,-0.014,-29.299,-151.855,88.989,-9.754,5.110,-4.126,7.661,-9.009,5.947,5.245,-9.371,2.169,5.491,100.000,
1.090,-1.822,-27.739,-172.485,75.867,-10.134,5.266,-4.993,7.135,-8.494,6.111,5.651,-10.644,2.454,4.681,100.000,
1.100,-1.822,-26.981,-172.485,76.355,-10.480,5.403,-4.993,7.082,-8.000,6.268,5.651,-10.644,2.371,4.712,100.000,
1.110,-3.601,-26.240,-176.819,74.707,-10.751,5.457,-5.110,6.966,-7.538,6.411,5.801,-10.911,2.356,4.610,100.000,
1.120,-5.310,-25.487,-174.438,79.407,-10.880,5.442,-4.905,7.032,-7.113,6.538,5.859,-10.764,2.132,4.900,100.000,
1.130,-7.024,-24.614,-176.514,91.553,-10.850,5.435,-4.932,7.277,-6.724,6.653,5.960,-10.892,1.627,5.649,100.000,
1.140,-8.798,-23.696,-181.641,93.750,-10.676,5.473,-5.123,7.237,-6.374,6.757,6.085,-11.208,1.452,5.785,100.000,
1.150,-8.798,-22.768,-181.641,91.187,-10.377,5.548,-5.123,7.068,-6.065,6.850,6.085,-11.208,1.441,5.627,100.000,
1.160,-14.077,-21.812,-164.551,93.140,-9.981,5.655,-4.047,7.011,-5.791,6.930,6.107,-10.154,1.263,5.747,100.000,
1.170,-14.077,-20.807,-164.551,97.168,-9.516,5.790,-4.047,6.984,-5.539,6.996,6.107,-10.154,0.988,5.996,100.000,
1.180,-15.609,-19.752,-150.085,100.647,-9.009,5.947,-3.245,6.914,-5.299,7.048,6.016,-9.261,0.703,6.211,100.000,
1.190,-17.071,-18.709,-145.691,102.905,-8.494,6.111,-2.971,6.775,-5.065,7.087,6.019,-8.990,0.425,6.350,100.000,
1.200,-18.477,-17.632,-137.634,106.079,-8.000,6.268,-2.511,6.484,-4.829,7.110,5.982,-8.493,-0.062,6.546,100.000,
1.210,-19.839,-16.528,-135.437,108.765,-7.538,6.411,-2.358,5.516,-4.591,7.111,5.999,-8.357,-1.195,6.712,100.000,
1.220,-22.284,-15.424,-126.831,107.788,-7.113,6.538,-1.846,4.427,-4.349,7.076,5.980,-7.826,-2.224,6.651,100.000,
1.230,-23.597,-14.287,-133.057,109.009,-6.724,6.653,-2.138,3.250,-4.104,6.988,6.073,-8.210,-3.477,6.727,100.000,
1.240,-23.597,-13.144,-133.057,113.220,-6.374,6.757,-2.138,2.045,-3.863,6.835,6.073,-8.210,-4.941,6.986,100.000,
1.250,-24.915,-11.924,-132.019,119.202,-6.065,6.850,-2.054,0.828,-3.631,6.606,6.092,-8.146,-6.528,7.356,100.000,
1.260,-26.178,-10.623,-124.634,124.817,-5.791,6.930,-1.641,-0.298,-3.408,6.295,6.050,-7.691,-8.000,7.702,100.000,
1.270,-27.348,-9.271,-114.319,129.639,-5.539,6.996,-1.079,-1.243,-3.190,5.901,5.975,-7.054,-9.242,8.000,100.000,
1.280,-27.348,-9.271,-114.319,129.639,-5.299,7.048,-1.079,-1.243,-2.972,5.432,5.975,-7.054,-9.242,8.000,100.000,
1.290,-30.166,-6.486,-73.547,139.771,-5.065,7.087,1.054,-2.740,-2.743,4.901,5.593,-4.538,-11.365,8.625,100.000,
1.300,-30.776,-5.096,-54.382,140.381,-4.829,7.110,2.008,-3.363,-2.482,4.310,5.364,-3.356,-12.025,8.662,100.000,
1.310,-30.776,-3.668,-54.382,139.832,-4.591,7.111,2.008,-3.940,-2.179,3.668,5.364,-3.356,-12.569,8.629,100.000,
1.320,-30.776,-2.240,-54.382,142.334,-4.349,7.076,2.008,-4.350,-1.843,2.985,5.364,-3.356,-13.133,8.783,100.000,
1.330,-31.358,-0.784,-9.644,147.583,-4.104,6.988,4.100,-4.571,-1.478,2.277,4.695,-0.595,-13.677,9.107,100.000,
1.340,-31.287,0.688,14.343,149.231,-3.863,6.835,5.124,-4.831,-1.067,1.558,4.239,0.885,-14.039,9.209,100.000,
1.350,-31.007,1.995,34.241,136.108,-3.631,6.606,5.908,-5.638,-0.602,0.838,3.795,2.113,-14.037,8.399,100.000,
1.360,-30.073,1.995,49.683,136.108,-3.408,6.295,6.434,-5.638,-0.087,0.122,3.368,3.066,-14.037,8.399,100.000,
1.370,-29.677,3.868,35.767,70.923,-3.190,5.901,5.892,-8.197,0.464,-0.593,3.685,2.207,-12.574,4.376,100.000,
1.380,-29.677,4.335,35.767,41.260,-2.972,5.432,5.892,-8.714,1.029,-1.324,3.685,2.207,-11.260,2.546,100.000,
1.390,-29.540,4.577,6.287,20.630,-2.743,4.901,4.710,-8.698,1.582,-2.069,4.322,0.388,-9.971,1.273,100.000,
1.400,-29.886,4.703,-50.049,10.620,-2.482,4.310,2.192,-8.469,2.087,-2.812,5.280,-3.088,-9.125,0.655,100.000,
1.410,-30.946,4.802,-124.817,7.446,-2.179,3.668,-1.568,-8.421,2.487,-3.533,6.134,-7.702,-8.880,0.459,100.000,
1.420,-30.946,4.972,-124.817,15.930,-1.843,2.985,-1.568,-8.820,2.738,-4.222,6.134,-7.702,-9.803,0.983,100.000,
1.430,-34.973,4.972,-70.862,15.930,-1.478,2.277,1.284,-8.820,2.860,-4.873,5.657,-4.373,-9.803,0.983,100.000,
1.440,-35.215,5.060,-13.855,21.484,-1.067,1.558,4.032,-8.985,2.922,-5.483,4.887,-0.855,-10.311,1.326,100.000,
1.450,-35.215,5.560,-13.855,27.771,-0.602,0.838,4.032,-9.287,2.981,-6.049,4.887,-0.855,-11.000,1.714,100.000,
1.460,-35.165,5.862,11.353,20.813,-0.087,0.122,5.152,-9.402,3.057,-6.574,4.451,0.701,-10.687,1.284,100.000,
1.470,-35.165,6.110,11.353,14.893,0.464,-0.593,5.152,-9.464,3.159,-7.056,4.451,0.701,-10.383,0.919,100.000,
1.480,-34.336,6.110,59.570,14.893,1.029,-1.324,7.046,-9.464,3.295,-7.496,3.370,3.676,-10.383,0.919,100.000,
1.490,-33.748,6.450,59.937,7.874,1.582,-2.069,7.027,-9.514,3.477,-7.892,3.328,3.698,-10.000,0.486,100.000,
1.500,-33.089,6.450,22.888,7.874,2.087,-2.812,5.556,-9.514,3.693,-8.244,4.143,1.412,-10.000,0.486,100.000,
1.510,-31.699,6.719,184.814,5.615,2.487,-3.533,11.213,-9.617,3.946,-8.555,-0.192,11.404,-9.963,0.346,100.000,
1.520,-31.699,6.829,184.814,3.845,2.738,-4.222,11.213,-9.634,4.279,-8.828,-0.192,11.404,-9.872,0.237,100.000,
1.530,-29.397,6.906,221.313,0.916,2.860,-4.873,12.893,-9.591,4.709,-9.063,-0.764,13.657,-9.648,0.056,100.000,
1.540,-28.299,6.906,66.528,0.916,2.922,-5.483,6.890,-9.591,5.192,-9.264,2.784,4.105,-9.648,0.056,100.000,
1.550,-28.606,6.802,-51.270,-24.109,2.981,-6.049,2.095,-8.399,5.623,-9.425,5.259,-3.164,-6.912,-1.488,100.000,
1.560,-28.606,6.802,-51.270,-24.109,3.057,-6.574,2.095,-8.399,5.917,-9.538,5.259,-3.164,-6.912,-1.488,100.000,
1.570,-28.650,6.802,34.180,-24.109,3.159,-7.056,5.774,-8.399,6.087,-9.603,3.665,2.109,-6.912,-1.488,100.000,
1.580,-27.343,6.307,93.384,-62.134,3.295,-7.496,7.602,-5.517,6.207,-9.613,1.840,5.762,-1.683,-3.834,100.000,
1.590,-27.343,1.984,93.384,-139.832,3.477,-7.892,7.602,-3.739,6.324,-9.536,1.840,5.762,4.889,-8.629,100.000,
1.600,-26.140,0.248,119.080,-184.509,3.693,-8.244,8.150,-5.704,6.448,-9.366,0.802,7.348,5.681,-11.385,100.000,
1.610,-25.283,-1.597,73.425,-183.655,3.946,-8.555,6.840,-5.557,6.576,-9.138,2.309,4.531,5.776,-11.333,100.000,
1.620,-24.673,-1.597,60.181,-183.655,4.279,-8.828,6.392,-5.557,6.688,-8.876,2.678,3.714,5.776,-11.333,100.000,
1.630,-24.673,-3.267,60.181,-167.786,4.709,-9.063,6.392,-4.679,6.774,-8.588,2.678,3.714,5.674,-10.353,100.000,
1.640,-22.465,-6.689,81.421,-156.677,5.192,-9.264,6.787,-3.948,6.837,-8.272,1.763,5.024,5.720,-9.668,100.000,
1.650,-21.663,-8.096,79.468,-141.296,5.623,-9.425,6.652,-3.118,6.883,-7.922,1.749,4.904,5.601,-8.719,100.000,
1.660,-21.663,-9.744,79.468,-173.706,5.917,-9.538,6.652,-4.676,6.915,-7.549,1.749,4.904,6.043,-10.719,100.000,
1.670,-20.894,-11.683,76.721,-195.923,6.087,-9.603,6.495,-5.778,6.935,-7.183,1.761,4.734,6.311,-12.090,100.000,
1.680,-20.064,-13.732,80.688,-207.764,6.207,-9.613,6.501,-6.362,6.942,-6.857,1.522,4.979,6.459,-12.820,100.000,
1.690,-19.191,-15.896,87.158,-218.262,6.324,-9.536,6.550,-6.889,6.937,-6.584,1.172,5.378,6.579,-13.468,100.000,
1.700,-18.285,-18.027,91.187,-212.097,6.448,-9.366,6.506,-6.509,6.925,-6.367,0.879,5.627,6.579,-13.088,100.000,
1.710,-16.346,-20.087,101.624,-205.566,6.576,-9.138,5.685,-6.113,6.901,-6.197,-0.586,6.271,6.572,-12.685,100.000,
1.720,-15.285,-22.114,108.887,-202.759,6.688,-8.876,4.238,-5.926,6.852,-6.060,-2.481,6.719,6.585,-12.512,100.000,
1.730,-15.285,-24.059,108.887,-192.017,6.774,-8.588,4.238,-5.305,6.763,-5.944,-2.481,6.719,6.544,-11.849,100.000,
1.740,-14.165,-25.850,114.746,-175.659,6.837,-8.272,2.950,-4.381,6.628,-5.836,-4.130,7.081,6.459,-10.839,100.000,
1.750,-13.000,-27.498,116.699,-161.499,6.883,-7.922,1.826,-3.585,6.439,-5.718,-5.375,7.201,6.380,-9.966,100.000,
1.760,-11.847,-28.937,116.150,-150.085,6.915,-7.549,0.823,-2.948,6.187,-5.577,-6.344,7.167,6.314,-9.261,100.000,
1.770,-10.666,-30.354,119.019,-137.573,6.935,-7.183,-0.208,-2.256,5.866,-5.405,-7.552,7.344,6.234,-8.489,100.000,
1.780,-8.183,-31.672,127.808,-126.648,6.942,-6.857,-1.932,-1.655,5.470,-5.199,-9.818,7.887,6.160,-7.815,100.000,
1.790,-6.897,-31.672,128.906,-126.648,6.937,-6.584,-2.665,-1.655,4.994,-4.958,-10.619,7.954,6.160,-7.815,100.000,
1.800,-6.897,-33.991,128.906,-105.591,6.925,-6.367,-2.665,-0.513,4.448,-4.686,-10.619,7.954,6.002,-6.516,100.000,
1.810,-5.645,-35.034,125.000,-98.083,6.901,-6.197,-3.362,-0.108,3.848,-4.379,-11.075,7.713,5.944,-6.052,100.000,
1.820,-4.508,-35.979,115.967,-85.815,6.852,-6.060,-4.032,0.539,3.209,-4.038,-11.188,7.156,5.834,-5.295,100.000,
1.830,-4.508,-36.759,115.967,-68.665,6.763,-5.944,-4.032,1.423,2.540,-3.661,-11.188,7.156,5.660,-4.237,100.000,
1.840,-2.398,-36.759,104.370,-68.665,6.628,-5.836,-5.166,1.423,1.852,-3.252,-11.607,6.440,5.660,-4.237,100.000,
1.850,-0.262,-36.759,109.436,-68.665,6.439,-5.718,-5.920,1.423,1.148,-2.821,-12.673,6.753,5.660,-4.237,100.000,
1.860,0.716,-37.358,108.032,-49.866,6.187,-5.577,-6.280,2.368,0.429,-2.376,-12.947,6.666,5.445,-3.077,100.000,
1.870,0.716,-37.962,108.032,8.484,5.866,-5.405,-6.280,5.119,-0.293,-1.905,-12.947,6.666,4.595,0.524,100.000,
1.880,1.650,-37.962,101.074,8.484,5.470,-5.199,-6.760,5.119,-1.006,-1.387,-12.997,6.237,4.595,0.524,100.000,
1.890,1.650,-37.775,101.074,26.611,4.994,-4.958,-6.760,5.897,-1.703,-0.824,-12.997,6.237,4.255,1.642,100.000,
1.900,1.650,-37.407,101.074,43.884,4.448,-4.686,-6.760,6.592,-2.373,-0.224,-12.997,6.237,3.884,2.708,100.000,
1.910,4.259,-36.215,91.858,69.153,3.848,-4.379,-7.771,7.500,-3.012,0.408,-13.439,5.668,3.233,4.267,100.000,
1.920,6.143,-35.523,96.375,69.946,3.209,-4.038,-8.039,7.490,-3.625,1.067,-13.986,5.947,3.174,4.316,100.000,
